Time (s),TCD (mV),TVOC (ppb)
0.2100000000000008,167.69999999999982,15.0
0.4299999999999997,168.25,15.0
0.75,265.79,15.0
0.9699999999999988,676.8199999999997,7.0
1.2000000000000028,1095.4499999999998,7.0
1.5300000000000011,1536.13,7.0
1.740000000000002,1733.1,7.0
1.9600000000000009,2122.7200000000003,54.0
2.289999999999999,2586.78,54.0
2.509999999999998,3148.7,54.0
2.729999999999997,3626.85,54.0
3.0600000000000023,3669.79,1108.0
3.270000000000003,3594.7,1108.0
3.490000000000002,3186.84,1108.0
3.82,2767.73,1108.0
4.030000000000001,2331.15,5766.0
4.25,2138.76,5766.0
4.479999999999997,1746.23,5766.0
4.810000000000002,1276.4299999999998,5766.0
5.020000000000003,705.25,9445.0
5.350000000000001,211.08,9445.0
5.560000000000002,152.5699999999997,9445.0
5.780000000000001,116.61999999999988,9445.0
6.109999999999999,103.43000000000028,9580.0
6.359999999999999,95.18000000000028,9580.0
6.590000000000003,87.11000000000058,9580.0
6.810000000000002,79.35000000000036,9580.0
7.130000000000003,75.05999999999949,8331.0
7.350000000000001,71.78999999999996,8331.0
7.57,72.38999999999942,8331.0
7.890000000000001,73.14999999999964,8331.0
8.119999999999997,69.80999999999949,7060.0
8.340000000000003,63.96999999999935,7060.0
8.560000000000002,55.78999999999997,7060.0
8.880000000000003,52.18000000000029,7060.0
9.1,50.69000000000051,6548.0
9.32,51.13999999999942,6548.0
9.65,48.86000000000058,6548.0
9.86,41.85000000000037,6548.0
10.090000000000003,36.96999999999935,5967.0
10.420000000000002,31.69999999999981,5967.0
10.64,29.30999999999949,5967.0
10.85,29.96000000000004,5967.0
11.18,29.25,5405.0
11.39,23.9399999999996,5405.0
11.61,17.23999999999978,5405.0
11.939999999999998,8.229999999999563,5405.0
12.170000000000002,3.899999999999636,4893.0
12.380000000000004,3.1099999999996726,4893.0
12.72,-1.800000000000182,4893.0
12.939999999999998,-8.829999999999927,4893.0
13.15,-17.210000000000036,4312.0
13.479999999999997,-20.800000000000185,4312.0
13.689999999999998,-25.539999999999964,4312.0
13.909999999999997,-29.539999999999964,4312.0
14.240000000000002,-29.96000000000004,3855.0
14.47,-28.23999999999978,3855.0
14.68,-29.329999999999927,3855.0
15.009999999999998,-32.86999999999989,3855.0
15.229999999999997,-34.98999999999978,3304.0
15.439999999999998,-28.590000000000146,3304.0
15.770000000000003,-16.01000000000022,3304.0
15.990000000000002,-14.409999999999854,3304.0
16.21,-10.659999999999854,2955.0
16.439999999999998,-1.3900000000003274,2955.0
16.759999999999998,2.880000000000109,2955.0
16.979999999999997,3.380000000000109,2955.0
17.299999999999997,8.979999999999563,2664.0
17.520000000000003,13.350000000000364,2664.0
17.740000000000002,14.239999999999782,2664.0
17.96,17.199999999999818,2664.0
18.3,16.270000000000437,2491.0
18.51,24.71000000000004,2491.0
18.73,31.969999999999345,2491.0
19.06,27.85999999999968,2491.0
19.270000000000003,28.539999999999964,2270.0
19.49,30.28000000000065,2270.0
19.82,30.44000000000051,2270.0
20.04,32.19000000000051,2270.0
20.26,32.17000000000007,2041.0
20.590000000000003,29.039999999999964,2041.0
20.8,24.01000000000022,2041.0
21.020000000000003,17.76000000000022,2041.0
21.36,7.8400000000001455,1778.0
21.590000000000003,8.260000000000218,1778.0
21.81,10.260000000000218,1778.0
22.03,11.289999999999964,1778.0
22.36,11.350000000000364,1612.0
22.57,9.36999999999989,1612.0
22.79,11.930000000000293,1612.0
23.12,15.88000000000011,1612.0
23.340000000000003,13.5,1327.0
23.66,18.050000000000185,1327.0
23.89,24.1899999999996,1327.0
24.11,23.300000000000185,1327.0
24.319999999999997,25.22000000000025,1226.0
24.65000000000001,28.829999999999927,1226.0
24.870000000000005,39.01000000000022,1226.0
25.090000000000003,48.93000000000029,1226.0
25.41,55.60000000000037,1147.0
25.629999999999995,58.409999999999854,1147.0
25.849999999999994,66.30000000000018,1147.0
26.17,56.71999999999935,1147.0
26.41,49.80999999999949,1052.0
26.620000000000005,44.19999999999982,1052.0
26.94,32.69999999999982,1052.0
27.16,25.979999999999563,1052.0
27.379999999999995,8.1899999999996,941.0
27.72,-2.770000000000437,941.0
27.94,-11.579999999999927,941.0
28.15000000000001,-19.13000000000011,941.0
28.47,-25.94999999999981,864.0
28.69,-22.51000000000022,864.0
28.91,-22.77000000000044,864.0
