Time (s),TCD (mV),TVOC (ppb)
0.2100000000000008,-640.9813212874099,681.839073969512
0.4399999999999977,-202.34902879729032,265.7847543760604
0.759999999999998,192.56650153050623,-59.81258284050011
0.9799999999999968,543.7652696959799,-294.9529376801696
1.3100000000000025,851.2472756991306,-439.6363101429482
1.5200000000000031,1115.0125195399582,-493.8627002288355
1.740000000000002,1335.0610012184632,-457.6321079378321
2.0700000000000003,1511.3927207346449,-330.9445332699371
2.299999999999997,1644.0076780885036,-113.79997622515145
2.509999999999998,1732.9058732800393,193.80156319652514
2.729999999999997,1778.0873063092254,591.8600849950876
3.0600000000000023,1786.5813108858842,1112.0532853873651
3.280000000000001,1730.1060117685265,1766.553448839464
3.5,1608.615263157871,2486.064400130725
3.82,1439.2289898659478,3300.1395881006383
4.039999999999999,1244.0641157240743,4176.588100686437
4.259999999999998,1039.080274599527,5082.771820856414
4.590000000000003,826.7442987904421,6026.915985616126
4.82,629.6557273618736,6917.960117685417
5.030000000000001,465.87217391303636,7722.655769859318
5.359999999999999,325.9214808760984,8410.940830336587
5.57,215.32718862373002,9006.86498855822
5.789999999999999,141.595348152989,9499.410264792275
6.119999999999997,111.10333442301237,9801.46845374291
6.329999999999998,112.84881333769037,9889.881660673278
6.560000000000002,130.88351748937367,9809.74664923163
6.890000000000001,154.978051650864,9855.791762013585
7.100000000000001,188.76025171624437,9761.482183720025
7.32,215.75576005230155,9523.016018306496
7.659999999999997,223.60452435436085,9168.566525008038
7.880000000000003,230.36324942791418,8950.096436743903
8.090000000000003,237.1218143184011,8687.463223275452
8.420000000000002,243.33861392611593,8389.803857469638
8.64,249.12971559332735,8097.895063746203
8.850000000000001,254.35254004576265,7834.543641712862
9.18,259.26551814318,7574.052631578836
9.39,265.1618927754127,7329.687806472596
9.64,271.2544360902214,7145.013076168577
9.86,277.83518796992047,6920.208891794604
10.189999999999998,285.2427884929671,6708.786531546159
10.409999999999997,291.8910885910384,6523.393919581467
10.619999999999996,297.7204543968571,6407.536122915892
10.950000000000005,303.1785191238921,6238.522719842995
11.170000000000002,308.2178555083314,6081.753514220243
11.380000000000004,312.7529944426236,5948.516508662874
11.71,315.8581660673375,5886.546910755062
11.93,315.8904968944052,5740.271657404296
12.159999999999997,313.96312193526836,5587.373324615805
12.479999999999997,309.047940503428,5437.2798300097265
12.700000000000005,302.8027231121238,5325.189277541603
12.920000000000002,297.28694344556607,5168.833605753439
13.25,291.19820202680194,5009.253023863934
13.47,284.44049689440584,4855.512585812286
13.68,277.45245831970834,4751.727034978681
14.009999999999998,270.77266100032296,4601.372016998952
14.25,264.7936547891429,4445.351748937496
14.47,260.6761327231083,4292.930696305919
14.689999999999998,257.80263157894353,4165.950964367379
15.009999999999998,256.56223929388307,4005.2095456030793
15.229999999999997,255.97339980385357,3849.232755802493
15.450000000000005,254.89712324288598,3706.248774109132
15.770000000000003,254.4953023863969,3597.56652500812
15.990000000000002,255.7162765609637,3461.2618502778178
16.22,258.5464203988191,3335.3805165086137
16.549999999999997,261.9712847335689,3227.111147433754
16.770000000000003,265.4646649231733,3159.1268388361746
16.979999999999997,268.2357535142162,3055.7021902582096
17.310000000000002,270.8600882641344,2959.2471395880575
17.520000000000003,273.18253350767804,2875.7244197449727
17.75,276.40793396534394,2824.2334096109425
18.08,278.79724092840365,2748.708074534121
18.29,279.90237332461163,2680.1425302386006
18.51,278.627937234386,2623.7607061130702
18.83,274.43352402745575,2597.196469434418
19.07,268.14022883294786,2529.797973193817
19.270000000000003,260.00716574043406,2460.51487414184
19.61,251.01785550833225,2393.2471395880657
19.83,241.05298136645598,2347.4910101339965
20.04,231.09376920561922,2282.584831644295
20.37,220.75637136318716,2215.1827394573065
20.590000000000003,211.35777378227854,2149.3612291598247
20.81,203.57678326250092,2100.656423667834
21.020000000000003,198.68830336711034,2034.2059496567203
