Time (s),TCD (mV),TVOC (ppb)
0.0,-0.15251657825594064,-0.33877211772686033
0.2100000000000008,-0.152764821713481,-0.3387250303157961
0.5499999999999972,-0.1529204545347303,-0.33868095784973534
0.7700000000000031,-0.15298347671968854,-0.3386399003286781
0.990000000000002,-0.15295388826835576,-0.33860185775262425
1.3100000000000025,-0.15283168918073192,-0.33856683012157396
1.5300000000000011,-0.15261687945681704,-0.3385348174355271
1.740000000000002,-0.15230945909661112,-0.3385058196944837
2.0700000000000003,-0.15190942810011415,-0.33847983689844374
2.299999999999997,-0.15141678646732612,-0.3384568690474073
2.520000000000003,-0.15083153419824732,-0.33843691614137433
2.8400000000000034,-0.15051636397491483,-0.33844205662260524
3.0600000000000023,-0.15002506036048116,-0.3384778741692465
3.280000000000001,-0.1491662281919921,-0.3385602047799288
3.6000000000000014,-0.14805155855156468,-0.33855423518882194
3.8299999999999983,-0.14669711602206426,-0.3385291960705681
4.049999999999997,-0.14520879639361112,-0.33848342920541535
4.270000000000003,-0.1435603912316922,-0.3383727430369754
4.600000000000001,-0.14207647033857862,-0.3383302926113266
4.810000000000002,-0.1404705305341763,-0.3383118863720804
5.140000000000001,-0.1390079593964268,-0.33831586609948494
5.359999999999999,-0.13788031097796358,-0.33835475135266724
5.57,-0.13701600965945163,-0.33842771302175123
5.799999999999997,-0.13663335313537908,-0.3385205733278582
6.130000000000003,-0.13651084082982226,-0.338633332270988
6.350000000000001,-0.13650932719655906,-0.3387801676300196
6.57,-0.1365697136374073,-0.33884749135194714
6.890000000000001,-0.13662552572800707,-0.3388895272226581
7.109999999999999,-0.1365285695730156,-0.3389037879125244
7.329999999999998,-0.13659838068064617,-0.3388736083130397
7.659999999999997,-0.13650424272681336,-0.33888720571500536
7.869999999999997,-0.13604028486249348,-0.33890121767190895
8.090000000000003,-0.1353201215711881,-0.33891481507387466
8.420000000000002,-0.1342448732965214,-0.33891299103214756
8.64,-0.13315381968004567,-0.33889408732697573
8.869999999999997,-0.13203844757998245,-0.3388697944076103
9.189999999999998,-0.1309638599518781,-0.33883762494442327
9.409999999999997,-0.12995679207497263,-0.3388092693866656
9.619999999999996,-0.12919104417086233,-0.3388288363797381
9.950000000000005,-0.12868361743526024,-0.33885462169688035
10.170000000000002,-0.12847149135043087,-0.33888745444796814
10.380000000000004,-0.12840372908340542,-0.3389139859639987
10.72,-0.12853654413028942,-0.338934216244972
10.939999999999998,-0.1288834588390754,-0.3389614939598909
11.159999999999997,-0.12900545266251973,-0.33899498999887945
11.479999999999997,-0.12903738112549712,-0.33903387525206174
11.700000000000005,-0.12881604780186792,-0.3390544371769854
11.920000000000002,-0.12816994382646746,-0.3390691953327774
12.259999999999998,-0.1273716235380471,-0.33907649149968583
12.47,-0.12641599410424612,-0.3390746674579587
12.689999999999998,-0.12561101717451356,-0.33908494842042053
13.009999999999998,-0.1248467578158223,-0.3390923274983166
13.229999999999997,-0.12406762972817013,-0.33909597558177074
13.450000000000005,-0.12356613208640027,-0.33909506356090724
13.68,-0.12351103918066596,-0.33911164575842634
14.0,-0.1234724457137618,-0.33913154439544924
14.22,-0.12377871811503854,-0.33915475947197593
14.439999999999998,-0.12436993825007224,-0.3391812909880065
14.759999999999998,-0.12509877357283566,-0.3391882555109645
14.979999999999997,-0.12562116102616055,-0.3391890017098529
15.21,-0.1252612926271831,-0.33918270047479565
15.53,-0.12423476494583897,-0.3391685226959168
15.75,-0.1225531267530475,-0.3391685226959168
15.97,-0.11988449095866394,-0.3391685226959168
16.29,-0.11640236509276929,-0.3391685226959168
16.509999999999998,-0.11229691501395464,-0.3391685226959168
16.729999999999997,-0.1071565328260084,-0.3391685226959168
17.07,-0.10150899986874566,-0.3391685226959168
17.299999999999997,-0.09534748388594544,-0.3391685226959168
17.520000000000003,-0.08884422129025228,-0.3392110560325533
17.740000000000002,-0.11204365322734824,-0.3392299597377251
18.07,-0.17924816730204984,-0.33922772114106
18.28,-0.2659299385925941,-0.3392068275721859
18.5,-0.27701226795141615,-0.8399005608031143
18.82,-0.21731933874152012,-1.062396839030876
19.04,-0.0970648304435647,-1.0359806521840695
19.37,0.07719137108252999,-0.789936990191292
19.6,0.2952170129888256,-0.4711696965598832
19.82,0.546617264834734,0.07399889990404679
20.03,0.8216728365588593,0.8094055137409797
20.36,1.1401729778067853,1.6988868594913975
20.58,1.5063541724672769,3.1178322169903487
20.8,1.8859721822966367,4.38988542143121
21.12,2.1742136991108314,5.502950588833679
21.340000000000003,2.3666621333880076,6.444931835217452
21.56,2.464299222645101,7.302991906532887
21.9,2.464260194322232,7.9106326055742056
22.130000000000003,2.3679659235601873,8.261562646602664
22.35,2.1772291409000104,8.349490743879516
22.57,1.892643090229497,8.205328103444058
22.89,1.515063057968497,7.764981547089436
23.11,1.0929586753718545,7.024295327384398
23.44,0.6965415022382769,5.9791562302343335
23.66,0.3793629217187968,4.6503472212558545
23.880000000000003,0.08921630092142892,3.8032247674240134
24.200000000000003,-0.16655921240441923,2.963683279742966
24.42,-0.3765330528980149,2.158347963659245
24.64,-0.5346856850491682,1.4253138477323564
24.849999999999994,-0.6321763365600088,0.9632051469976228
25.19,-0.6596514312358036,0.6885772587434041
25.41,-0.6082274638174948,0.6356044338368044
25.629999999999995,-0.5164943387352471,0.8465847904424928
25.96,-0.4449298584029175,0.6787951716939276
26.17,-0.43751351535708705,0.5543700722324854
26.39,-0.432641121520258,0.4838914214049768
26.71,-0.4285486000437908,0.4850442157765044
26.930000000000007,-0.42752995830812174,0.3971542575539462
27.15000000000001,-0.42645848993530583,0.32467289182106895
27.489999999999995,-0.42549422192050546,0.27279283373097724
27.71,-0.42487732855830024,0.2501803542620884
27.930000000000007,-0.4244563545336093,0.1965787324255642
28.260000000000005,-0.4243147085655875,0.15241072275765324
28.47,-0.4243938189007797,0.12089658801656371
28.69,-0.4248126771839481,0.10809214673626885
29.02,-0.4255428923381393,0.0726234895308256
29.230000000000004,-0.42661378369054015,0.041316963902675044
29.450000000000003,-0.42792570232422106,0.016102737643039954
29.77,-0.4298606524793071,0.0015338676357258916
30.010000000000005,-0.43216624208112203,-0.02305222498188577
30.22,-0.4346996711208135,-0.04477291386819786
30.55,-0.43751195991075015,-0.06221539579458349
30.77,-0.4403927301525779,-0.0717976673639553
30.980000000000004,-0.4431946911133432,-0.08859344358709614
31.32,-0.44572116245759263,-0.10341428008571288
31.540000000000006,-0.4479509951327156,-0.11519559977907946
31.75,-0.44973792700736803,-0.12189455884383103
31.97,-0.45105337466445833,-0.13543292818632088
32.3,-0.4514373441190408,-0.14800123897394374
32.510000000000005,-0.45113113025606666,-0.15889308959238607
32.84,-0.4501883541610808,-0.16632456723254369
33.06999999999999,-0.4485388869470933,-0.1768718397865392
33.290000000000006,-0.4462506079577359,-0.18649506938378316
33.510000000000005,-0.443595711939327,-0.1946279739789985
33.83,-0.44057237584185893,-0.19995284924633028
34.05,-0.43721572264712966,-0.20764897875889265
34.370000000000005,-0.4337813138607918,-0.21443640384740859
34.59,-0.43043002110209383,-0.21987072161836638
34.81,-0.42748666505174837,-0.22250090687785762
35.03,-0.42480993424632174,-0.22768184867072366
35.36,-0.4224795076788069,-0.23244077353672873
35.58,-0.42068459786971757,-0.2364277971082199
35.790000000000006,-0.41943471311198327,-0.23876845719902773
36.120000000000005,-0.41874830133366253,-0.24343004456559572
36.34,-0.4188070570646414,-0.24798965141742124
36.56,-0.4195452501532699,-0.25219357013246224
36.900000000000006,-0.4208692193147536,-0.255334404164554
37.11,-0.42270485505749883,-0.2594431410658353
37.33,-0.4248405748666328,-0.26331848353703546
37.66,-0.4273555476156511,-0.26673740102152244
37.870000000000005,-0.43005418847162774,-0.26919330738508795
38.09,-0.4328578888562536,-0.27264339940091087
38.43000000000001,-0.4356933839020211,-0.275833565470622
38.64,-0.43843009138017486,-0.2785872051906429
38.86,-0.44074661928203546,-0.28033074034878813
39.18000000000001,-0.4426411780080538,-0.282717913503637
39.400000000000006,-0.4439835867349814,-0.2848414297179323
39.63,-0.4446885049796636,-0.28654541633499453
39.96,-0.4448648641613622,-0.2874329784572041
40.17,-0.4445199313922633,-0.2893478906267091
40.39,-0.44372171145521955,-0.2911724298197352
40.72,-0.4424984950758076,-0.2927954953129042
40.93000000000001,-0.44103761318623025,-0.29372318635310996
41.150000000000006,-0.43951316706221355,-0.29528655593521025
41.510000000000005,-0.43814112959135526,-0.29685821661607004
41.72,-0.43705630612284135,-0.29833535877107104
41.94,-0.4364128363710758,-0.2992607283036241
42.16,-0.43629276594901545,-0.3008151434990641
42.48,-0.43651147341162455,-0.3024479095777818
42.7,-0.4370980606581071,-0.3040620206842905
42.93000000000001,-0.43823791849405225,-0.3053619820587999
43.260000000000005,-0.439853692733358,-0.307017217015156
43.47,-0.4417707134424978,-0.30865213877955117
43.69,-0.4436914722404145,-0.3101747161557544
44.010000000000005,-0.44568052015008386,-0.3112093623699584
44.23,-0.4477214246335931,-0.3127458687920777
44.45,-0.4498608741688897,-0.314301859296282
44.790000000000006,-0.45221579483490093,-0.3157919355653479
45.010000000000005,-0.4550331346441248,-0.316889677041112
45.22,-0.4580225436136989,-0.3182736272460556
45.55,-0.4611180156256879,-0.3196173656220155
45.77,-0.46430347773461167,-0.3208354938517682
45.98,-0.46781900388367315,-0.32157323581939273
46.31,-0.4715868050308047,-0.32278207801853476
46.52,-0.47542491904245004,-0.3240004549812503
46.760000000000005,-0.47915673585846846,-0.3251496012693236
46.97,-0.4825351653019125,-0.3259097292035989
47.3,-0.4854447949271175,-0.327149082646176
47.52,-0.4875779557761492,-0.32844108456587634
47.84,-0.4892629473774409,-0.3297136024034917
48.06,-0.49050171822022065,-0.330894503599814
48.28,-0.49122589556658897,-0.3322320236517042
48.6,-0.491388364445248,-0.33346714863391397
48.81999999999999,-0.491302438579064,-0.33453935352549863
49.040000000000006,-0.4911101068032621,-0.33538811330551355
49.27,-0.4910577484725392,-0.3364105716045409
49.6,-0.4912795751904367,-0.3372792300215787
49.81,-0.4919219243518303,-0.33795014573320126
50.03,-0.4930780391107792,-0.33837937591598305
50.36,-0.49446725339225933,-0.33891199610029643
50.56999999999999,-0.49617502475603126,-0.33927713608966686
50.790000000000006,-0.49818681061510717,-0.3394449479285601
51.13,-0.500398680393825,-0.3393855836614418
51.35,-0.5023659018790914,-0.3395039805517281
