TVOC_Skew,TVOC_Decay,TVOC_Kurtosis,Label
2.083439219751805,0.1601223820995083,3.5337416856019246,propana
1.8680728465196783,0.1709342396639808,2.452035713507878,propana
2.064347492581257,0.1518533102271959,3.3958687562105805,propana
2.0695615461635084,0.1703145552828289,3.426318260370872,propana
2.033933313248641,0.1736084551502008,3.223203507230497,propana
2.0745395046200725,0.1528063491130755,3.422808634101555,propana
1.935271205987335,0.1579980828380783,2.718023837644842,propana
4.545115980906959,0.5161069398000194,20.33702497842311,spirtus
1.9548034570583928,0.1577829353966712,2.825924883789966,propana
1.933154995150478,0.1675385756480882,2.6924062133846487,propana
4.498861631394895,0.5058829531818397,19.914521877945276,spirtus
2.0912831986651352,0.1587320540241494,3.487582031864698,propana
4.420521723157195,0.5295849364886808,19.227676126335425,spirtus
2.105061106761162,0.1814251213944586,3.607526793758014,propana
4.433202205772404,0.5150218575435371,19.3638505856684,spirtus
4.462152470349663,0.5659442455895182,19.56885667097146,spirtus
4.473732830311668,0.5410896418564431,19.69349668620891,spirtus
4.5224138557814575,0.5586099327378592,20.198713553361987,spirtus
4.459490020045258,0.4560690320134299,19.706598863477392,spirtus
4.460524349997462,0.5508378141186152,19.713157599489957,spirtus
1.9962437231469785,0.1647619359798301,3.048283375130014,propana
4.54775719931139,0.5180969129516017,20.429344923130287,spirtus
1.9251936098500364,0.1732228639651858,2.643296728194157,propana
4.429102189185842,0.4753712030770733,19.364549639141185,spirtus
2.124286391565363,0.1519414888154084,3.650727167531525,propana
4.493308545085068,0.5903431779003633,19.99365388816117,spirtus
4.485481528378788,0.5078989398956973,19.924648530198628,spirtus
4.454193696324102,0.527172684194109,19.474476411070043,spirtus
2.0023910058598258,0.1653022264586075,3.073671608906356,propana
2.117181951965351,0.167167604479948,3.605801627576328,propana
4.391134992033982,0.4594269326416285,18.986997723973428,spirtus
4.5017563396725695,0.56373950942082,20.03230937886413,spirtus
2.0001116655106177,0.1657370721143754,3.0638563817038182,propana
4.51598626391242,0.568710610240935,20.14822969023275,spirtus
4.399172038097866,0.4759275180976829,19.065071049597627,spirtus
2.0962816213318427,0.1695052574909075,3.619580606748352,propana
4.405073086966834,0.4709037725609882,19.11759134578633,spirtus
2.0951805644356134,0.1656138850635182,3.5635332453345505,propana
4.357969267682426,0.4342734622553181,18.680846705028216,spirtus
2.0227262431627,0.1605708238803448,3.144903283325248,propana
4.477010853504931,0.506036792332714,19.74103266600312,spirtus
1.9402234882958085,0.1800122846304078,2.7955134004231743,propana
2.006073944671376,0.1700452388225175,3.09870466666285,propana
2.064408043956805,0.1644744195216073,3.3325051652024005,propana
2.0023526480998286,0.1706770629612318,3.076043882457382,propana
4.473705279794609,0.5090737600488393,19.845424673466862,spirtus
2.0256004730961217,0.1860322965056183,3.2420302597807504,propana
2.08684236372934,0.1575064768331381,3.528239962927928,propana
4.502554862272892,0.5938657704833188,19.995445502161143,spirtus
4.512426354035737,0.4993123840349894,20.162312537068384,spirtus
4.442183209106992,0.4990597283064928,19.50159446859076,spirtus
4.402225688647198,0.4828005351646665,18.985469585091334,spirtus
2.036815578326286,0.1553331189680172,3.259624634371304,propana
2.051781657291816,0.145645323729253,3.3478260747624065,propana
4.387041804843001,0.4301465023800013,18.979336351694705,spirtus
2.0305605473413784,0.1578857703144919,3.2225697250362524,propana
4.460589534805775,0.5413888596303775,19.586942451111582,spirtus
2.105783271165073,0.1544557942487538,3.6528144195977807,propana
4.467785144536871,0.5253111557058145,19.751075508582066,spirtus
4.473061404140417,0.5122686723572932,19.802685858713385,spirtus
4.499457791850134,0.5587238028880402,20.007382739305285,spirtus
1.9764813464528492,0.153668620052272,2.9386935270042587,propana
2.043959889572059,0.1654653291214396,3.291831336742976,propana
4.501018080929421,0.5523505839809154,19.90242705404721,spirtus
4.540314450783467,0.5230706219289993,20.297012928031357,spirtus
4.502833127755149,0.4999842727142761,20.010375921261755,spirtus
4.509387468816954,0.5136910818364896,20.04678232442115,spirtus
2.095991591830536,0.1619448355949985,3.57784678690101,propana
2.1391862664756323,0.1516359327654471,3.812818485060298,propana
1.9092950520586105,0.1847434428334733,2.654729946519637,propana
4.4688026052620815,0.5269710056972488,19.75870660239599,spirtus
2.0667468375754003,0.1564692901470094,3.4026444522122405,propana
1.9168065942084844,0.1587772866225631,2.729983004177424,propana
2.06936925015638,0.1634648844239571,3.39371209088484,propana
4.503921431373693,0.4765087347380909,19.991486116241457,spirtus
2.0529259779970808,0.1618810735606238,3.381078384807939,propana
4.5040270941683325,0.4576954966839138,19.968680816806387,spirtus
4.478047841526293,0.5118294647056513,19.745454344042955,spirtus
2.1296963921384213,0.1584131649821778,3.790615659641781,propana
4.514356102838522,0.6262771484351832,20.061915035454327,spirtus
