TCD_Max,TCD_AUC,TCD_Decay,Label
3.968394898667966,-46.535959237260855,0.201770143903919,propana
4.547514857055748,66.54125633077848,0.0053420215703462,propana
5.551397865597813,162.3054962132187,0.0079459268580808,propana
5.211642968288791,-24.92731094286347,0.1633682321234092,propana
5.817631589621164,939.3763030774152,0.0013614597133436,propana
4.23537755337724,-62.490548884002656,0.0351300764195332,propana
6.20041444771418,-546.047370938943,0.3592504947466551,propana
2.8367006304810696,4.241452936003512,0.1341774967388423,spirtus
4.148544025717485,44.62610809034416,0.0622737936814225,propana
5.336133517256929,50.79111651072788,0.0363479089604452,propana
3.02617107912037,92.8003422349539,0.0095547146620773,spirtus
5.638240893187883,58.27704768851885,0.029591699672002,propana
1.1418800885239957,-84.32054426146087,0.2276132741917964,spirtus
5.620712459096838,59.77677799603469,0.0534269777110986,propana
1.914980077348549,-48.37533894024618,-0.1738944840951185,spirtus
2.577833692648753,200.46008478989415,0.0128198954499892,spirtus
3.646970727372298,45.94624709978562,0.0073670240913812,spirtus
3.3196885110191774,20.403581639688117,-0.0133275066605068,spirtus
3.0416574540789765,-165.13926884229403,-0.0630180260613432,spirtus
1.8068142554640687,28.071610002701973,0.0159154680179185,spirtus
5.64458538318062,-442.2228390885393,0.0995834961144274,propana
2.5400187851745724,-36.03280527654801,-0.0376774119517619,spirtus
3.9096705107689895,12.244341484657356,0.0445178615643672,propana
1.870133164238167,-43.38731268514384,-0.2934157395749206,spirtus
7.12762493561632,6.632948141154571,0.0827628517571368,propana
0.804209673283755,-199.02827331218083,-0.2051420120353961,spirtus
2.879164457639084,27.88312765324875,0.0762363954040106,spirtus
0.9741216386304976,-109.82369836610523,0.0014109214487475,spirtus
7.602475277566432,224.06704327690105,0.0005043483499469,propana
5.696026669574002,94.55215063348236,0.0477100950273991,propana
2.7851007136491823,-535.2926003100204,-0.1211907330295969,spirtus
3.430085986348129,-75.49631350394309,0.2211299118291097,spirtus
4.353575218048041,-91.21758269509505,0.1608276900723609,propana
1.547321476271805,-215.4199670570083,-0.2255868930008377,spirtus
2.0924694831509663,-26.678217547075608,0.1294622303852209,spirtus
7.873424077918615,152.06841637383195,0.0274852633053973,propana
3.1621434980905128,-12.54814644284304,-0.0702227403596734,spirtus
6.752311787126988,-8.148322255001787,0.1126439496981419,propana
1.4806223150042552,-69.56699054542383,-0.1568021297565838,spirtus
4.401293259305485,117.57023945098072,0.0364734999825732,propana
2.464299222645101,-89.02904291671177,-0.0611360609586568,spirtus
3.6829480506145047,54.43229655012706,0.0313605506096452,propana
8.554140413862338,761.1086419713946,0.0022815422386384,propana
5.6463458222918606,-240.90265044320827,0.4687783618891424,propana
3.647880630028845,28.595947180960213,0.0849674403301399,propana
3.078259690430899,-53.8182130855698,0.032575586843336,spirtus
5.077934944680381,-51.26213603037215,-0.0590699079028777,propana
4.952272835203917,-0.761338513224274,0.1134798734123551,propana
3.859417760991802,190.50125282911657,0.0046524791297169,spirtus
3.2684356176100686,27.566058514648084,0.0570853455764375,spirtus
1.1430079125573676,-70.88422082755591,0.159634127434733,spirtus
1.2492554844283432,-3.6206586002450223,0.032672694079875,spirtus
4.589802065791005,29.60078692300984,0.1747739831593291,propana
5.20603053322548,84.65977255181227,0.0055079384582682,propana
2.8960968624835366,-83.07722290068297,0.0509383010931155,spirtus
6.094783142009304,220.38589460810772,0.0159678261126335,propana
3.500038390997515,-51.80547076746848,-0.0521328832563877,spirtus
9.28289140801918,85.61236957774675,0.1816957686668993,propana
2.035929836708576,-135.96312453605742,-0.033330367316418,spirtus
2.4173869862162465,-20.534517545210683,0.1135089132100448,spirtus
3.4077526810602103,15.927668921339052,-0.1407971481402212,spirtus
4.812363748807729,-27.12825303857391,0.2662780924313255,propana
6.460341547664216,68.35723118773342,0.0432750164205878,propana
3.487866580193784,-91.91355601362672,-0.0489991875160481,spirtus
1.5183208734199245,-107.75171801541032,0.0228947861212704,spirtus
1.9724768250449287,-96.02043910234944,-0.1529536069509944,spirtus
1.6039292612988831,-71.45424384230712,-0.0043962391601727,spirtus
3.7630480928954975,-42.76836563160018,0.0005162337135057,propana
5.567083220610919,-2.1228396303052435,0.1410845407011348,propana
3.6158005277590783,208.84378807646897,-0.0005423873396106,propana
2.1898828306513938,-19.73795567265125,-0.6862504475400646,spirtus
5.074460127739748,71.55144279162892,0.0761211039339659,propana
3.765828235794475,78.7999980925658,0.0324503071359249,propana
4.389191786454111,0.2621744578264291,0.1424151732531549,propana
1.3670548461229437,-6.714950323080929,-0.1565007441897113,spirtus
7.803934562999526,52.73709713821879,0.2972975872700727,propana
3.2794724543448472,-98.7905566224612,-0.1702412187198266,spirtus
1.2901481088671194,-277.5437586895665,0.0525189554854786,spirtus
6.465307954015659,173.89563545124562,3.500131626081023e-06,propana
3.4962636070670965,-31.907216681179086,0.1481217083930217,spirtus
