TCD_AUC,TCD_Mean,TCD_Max,TCD_Skew,TCD_Kurtosis,TCD_Decay,Label
-46.53595923726086,-0.1512488991195531,3.968394898667965,4.18541304639196,17.72300748349956,0.20177014390391895,butana
66.54125633077847,0.21209957060202472,4.547514857055746,4.162863908062195,18.726722137218395,0.005342021570346573,butana
162.3054962132187,0.5137395801511955,5.551397865597811,4.582513097968949,20.872084200026542,0.007945926858080899,butana
-24.92731094286348,-0.08472850122368324,5.21164296828879,4.1709997671373085,17.516996389720617,0.16336823212340906,butana
939.3763030774151,2.975098883899118,5.817631589621163,-0.1449053897193833,17.42613190935657,0.0013614597133436983,butana
-62.49054888400266,-0.19936431806105043,4.235377553377239,4.599181346264491,21.066437190724727,0.03513007641953328,butana
-546.047370938943,-1.7511052393336417,6.200414447714177,4.188163092559628,17.808400137342566,0.35925049474665455,butana
4.241452936003505,0.013177975722085051,2.836700630481069,4.6057642155833545,21.42633052854048,0.13417749673884238,spirtus
44.626108090344154,0.1410032287096503,4.148544025717484,4.517856806564182,20.71502753049909,0.06227379368142257,butana
50.79111651072787,0.15827647832503378,5.336133517256928,4.55370391416441,20.817632973896284,0.03634790896044529,butana
92.80034223495389,0.29972171258392427,3.026171079120369,3.6531632912284473,16.16792749114149,0.009554714662077302,spirtus
58.27704768851883,0.18148917091068933,5.638240893187882,4.571052399024233,20.976745691913322,0.0295916996720021,butana
-84.32054426146087,-0.2720981138166222,1.1418800885239957,3.7988514553399635,15.330296397956747,0.22761327419179592,spirtus
59.77677799603468,0.18800698853143494,5.620712459096835,4.658082478915118,21.278888223583103,0.053426977711098694,butana
-48.37533894024619,-0.15436835493596304,1.914980077348548,4.695827605145541,21.992958193795396,-0.17389448409511837,spirtus
200.46008478989418,0.640229820163722,2.577833692648753,0.2508702731212465,-0.9894054851767566,0.012819895449989275,spirtus
45.94624709978562,0.14544764417036665,3.6469707273722975,4.736612012551099,22.260970219025943,0.007367024091381328,spirtus
20.403581639688106,0.0648340988970025,3.319688511019177,4.736625945858729,22.022019988424713,-0.013327506660506977,spirtus
-165.13926884229403,-0.5294796700151402,3.041657454078976,4.62611009122136,21.30358652178545,-0.06301802606134317,spirtus
28.071610002701966,0.08928944770350722,1.8068142554640687,3.2730440274070203,13.95298263921378,0.015915468017918544,spirtus
-442.22283908853933,-1.4112646218711378,5.644585383180618,3.822267515013664,16.383918756062386,0.09958349611442732,butana
-36.03280527654801,-0.11499222032822343,2.5400187851745724,4.7305768805531985,22.247667897121147,-0.037677411951762,spirtus
12.244341484657344,0.03853850569801688,3.909670510768989,4.712001052581709,21.924508429879225,0.04451786156436714,butana
-43.38731268514384,-0.14140535877841595,1.8701331642381664,4.248665456912758,19.931349388830885,-0.2934157395749229,spirtus
6.632948141154557,0.02080195964860978,7.127624935616319,4.527226340564514,20.110978940475878,0.08276285175713666,butana
-199.02827331218083,-0.6358975866264205,0.8042096732837549,4.026704392905234,15.17343323402768,-0.20514201203539623,spirtus
27.883127653248746,0.08669718995243111,2.879164457639084,4.172854714571911,17.760604629200852,0.07623639540401071,spirtus
-109.82369836610526,-0.3502124295548156,0.9741216386304972,4.201499249155919,17.185145889870956,0.001410921448747395,spirtus
224.067043276901,0.7079335238033839,7.60247527756643,4.140882340889841,17.558413486584026,0.0005043483499469431,butana
94.55215063348233,0.29760167710508023,5.6960266695740005,4.271980461790395,18.445032957053957,0.04771009502739922,butana
-535.2926003100204,-1.7479911043601972,2.7851007136491823,1.3496459635115936,0.8530006173725049,-0.12119073302959693,spirtus
-75.49631350394309,-0.2413862243577507,3.430085986348129,4.455875332998025,19.596935909618168,0.22112991182910954,spirtus
-91.21758269509506,-0.2916580215069045,4.35357521804804,4.525427226539649,20.534039164384144,0.1608276900723606,butana
-215.4199670570083,-0.6877846937843314,1.5473214762718046,2.6479715611228536,8.624219719609037,-0.22558689300083773,spirtus
-26.67821754707561,-0.0856819534142311,2.092469483150966,4.256413727326806,19.390185278112757,0.12946223038522106,spirtus
152.06841637383195,0.48039767137043504,7.873424077918615,4.116404808303776,17.11282385332451,0.027485263305397356,butana
-12.548146442843045,-0.04022470313400892,3.1621434980905123,4.632563280084562,21.56709203669916,-0.07022274035967338,spirtus
-8.148322255001816,-0.030252750116934256,6.752311787126986,4.276583217860829,17.776854653691178,0.11264394969814186,butana
-69.56699054542382,-0.2237765666709997,1.480622315004255,4.466395959169993,20.26884614448788,-0.15680212975658384,spirtus
117.57023945098071,0.36915485042986323,4.4012932593054845,3.289816988625167,13.629985475369388,0.03647349998257325,butana
-89.02904291671177,-0.28363673555032853,2.464299222645101,4.0248650009589975,17.18138869304901,-0.061136060958656875,spirtus
54.43229655012705,0.17448390687291424,3.6829480506145056,4.251703830517054,18.810679145967484,0.031360550609645155,butana
761.1086419713946,2.408468673240675,8.554140413862335,3.5019114305545798,17.247300109580166,0.0022815422386384307,butana
-240.9026504432082,-0.7691329319572091,5.646345822291859,4.503106843625828,19.47931514072433,0.4687783618891407,butana
28.59594718096021,0.09135103412964973,3.647880630028844,4.664916998286635,21.56426314742715,0.08496744033013998,butana
-53.81821308556981,-0.17171400457217723,3.0782596904308988,4.7112191785749165,21.902357112966815,0.03257558684333597,spirtus
-51.26213603037214,-0.16523298214737636,5.077934944680381,4.67519745965749,21.50477927044361,-0.05906990790287776,butana
-0.7613385132242811,-0.005864434945480973,4.9522728352039165,4.445317177639822,19.586918204866343,0.11347987341235508,butana
190.50125282911654,0.6044714468799328,3.8594177609918017,4.708259040250418,21.89704243077487,0.00465247912971696,spirtus
27.566058514648066,0.08730645196412003,3.268435617610068,4.720120356705938,22.093219163083187,0.057085345576437685,spirtus
-70.88422082755591,-0.2306100995495554,1.1430079125573671,3.944384211503786,15.721096458566883,0.15963412743473285,spirtus
-3.620658600245026,-0.014314277769081871,1.249255484428343,0.9677323539160201,1.9031522257104072,0.03267269407987509,spirtus
29.600786923009835,0.09236023687915423,4.589802065791004,4.603541160227612,20.602403138974186,0.17477398315932938,butana
84.65977255181224,0.2670902843589086,5.206030533225479,4.522744602425115,20.439164441960695,0.005507938458268227,butana
-83.07722290068297,-0.2647121030646125,2.8960968624835366,4.278144609038595,19.088487376591704,0.05093830109311578,spirtus
220.38589460810772,0.6948788030125198,6.094783142009304,4.097681911372847,17.53108675868223,0.01596782611263353,butana
-51.80547076746848,-0.16745995361487517,3.500038390997514,4.719814267059425,22.060472512648843,-0.05213288325638773,spirtus
85.61236957774672,0.2669843581520715,9.282891408019175,4.134980252277451,16.636702006158124,0.18169576866689913,butana
-135.96312453605742,-0.4330148882928616,2.035929836708576,4.337641929187582,19.69170799352276,-0.0333303673164181,spirtus
-20.53451754521069,-0.06566915246390401,2.4173869862162465,4.763699260049551,22.318164093589488,0.11350891321004487,spirtus
15.927668921339048,0.05057320018914193,3.40775268106021,4.756117311358568,22.368384598886273,-0.14079714814022096,spirtus
-27.12825303857391,-0.08845382480786301,4.812363748807728,4.6821987204571585,21.864045616835682,0.26627809243132533,butana
68.3572311877334,0.2134727642443159,6.460341547664215,4.234745881582262,17.917141131784025,0.04327501642058776,butana
-91.91355601362673,-0.29301140581679935,3.487866580193783,4.420708162247896,19.898104943966665,-0.04899918751604809,spirtus
-107.75171801541032,-0.3421095873074843,1.518320873419924,2.6663252091480936,8.214855661975317,0.022894786121270504,spirtus
-96.02043910234943,-0.3048973031609543,1.9724768250449285,4.039922197899112,17.37412813618176,-0.15295360695099422,spirtus
-71.45424384230714,-0.2271150799060207,1.603929261298883,4.494794787533919,20.811575990953205,-0.00439623916017274,spirtus
-42.76836563160018,-0.13497205279510535,3.763048092895497,1.52787242938459,0.7151870453715583,0.0005162337135057088,butana
-2.1228396303052577,-0.010216219865718865,5.567083220610917,4.466358755827227,19.550486041598592,0.14108454070113477,butana
208.84378807646897,0.6694727771221811,3.615800527759078,4.539122524997591,21.317213739900993,-0.0005423873396106025,butana
-19.737955672651253,-0.06430707218840033,2.1898828306513938,4.391879109266169,19.88007962331769,-0.6862504475400709,spirtus
71.55144279162892,0.22732776818166883,5.074460127739747,4.422525408879384,19.45227160054253,0.07612110393396605,butana
78.7999980925658,0.25130031545971904,3.7658282357944746,3.9428323862663284,14.940132196830636,0.03245030713592495,butana
0.2621744578264149,-0.00041263809924663023,4.38919178645411,4.6677016756043725,21.119893543223565,0.14241517325315473,butana
-6.714950323080936,-0.02161406027088254,1.3670548461229437,4.537738535339321,20.704186387754575,-0.15650074418971122,spirtus
52.73709713821876,0.16385376932744627,7.803934562999523,4.307934355443651,17.888819478634268,0.2972975872700726,butana
-98.7905566224612,-0.31374012154717656,3.2794724543448464,4.2690442830246695,18.848356202312345,-0.1702412187198265,spirtus
-277.5437586895665,-0.8968553540142886,1.2901481088671192,3.99592009279992,15.51028338972106,0.05251895548547863,spirtus
173.8956354512456,0.5476052479545928,6.465307954015657,4.106901366468908,17.324219336635764,3.5001316260837693e-06,butana
-31.90721668117909,-0.10365598643985087,3.496263607067096,4.61955382169455,21.207685415383843,0.14812170839302086,spirtus
