TVOC_AUC,TVOC_Mean,TVOC_Max,TVOC_Skew,TVOC_Kurtosis,TVOC_Decay,TCD_AUC,TCD_Mean,TCD_Max,TCD_Skew,TCD_Kurtosis,TCD_Decay,Label
1.1594285759657765,0.0029855296175042897,2.101466714797395,2.0834392197518037,3.5337416856019246,0.16012238209950833,-46.53595923726086,-0.1512488991195531,3.968394898667965,4.18541304639196,17.72300748349956,0.20177014390391895,butana
-59.09867732267148,-0.18917137586048238,0.6219868845011611,1.8680728465196779,2.4520357135078745,0.17093423966398083,66.54125633077847,0.21209957060202472,4.547514857055746,4.162863908062195,18.726722137218395,0.005342021570346573,butana
-4.321514376590883,-0.014590669654545455,2.006724578005008,2.064347492581257,3.3958687562105787,0.15185331022719592,162.3054962132187,0.5137395801511955,5.551397865597811,4.582513097968949,20.872084200026542,0.007945926858080899,butana
0.08454913704393618,-0.0004414890353993829,2.056951059358495,2.0695615461635084,3.4263182603708717,0.1703145552828288,-24.92731094286348,-0.08472850122368324,5.21164296828879,4.1709997671373085,17.516996389720617,0.16336823212340906,butana
1.631145650156256,0.0044097207752280005,2.170185331180226,2.0339333132486415,3.223203507230499,0.17360845515019577,939.3763030774151,2.975098883899118,5.817631589621163,-0.1449053897193833,17.42613190935657,0.0013614597133436983,butana
8.311355085441313,0.025551325904898236,2.342878720290126,2.0745395046200725,3.422808634101556,0.1528063491130756,-62.49054888400266,-0.19936431806105043,4.235377553377239,4.599181346264491,21.066437190724727,0.03513007641953328,butana
-19.856697739461026,-0.06406870879697334,1.4512464147885185,1.9352712059873343,2.7180238376448402,0.15799808283807834,-546.047370938943,-1.7511052393336417,6.200414447714177,4.188163092559628,17.808400137342566,0.35925049474665455,butana
11.47480083949705,0.035363535437401804,8.033106809497529,4.545115980906958,20.337024978423095,0.5161069398000196,4.241452936003505,0.013177975722085051,2.836700630481069,4.6057642155833545,21.42633052854048,0.13417749673884238,spirtus
-34.12405017598027,-0.1088517290583351,1.1820700897906782,1.9548034570583928,2.8259248837899653,0.15778293539667132,44.626108090344154,0.1410032287096503,4.148544025717484,4.517856806564182,20.71502753049909,0.06227379368142257,butana
-9.718622035497134,-0.03187956200331951,1.687295323048637,1.9331549951504772,2.692406213384648,0.16753857564808836,50.79111651072787,0.15827647832503378,5.336133517256928,4.55370391416441,20.817632973896284,0.03634790896044529,butana
7.831222364892085,0.024194202256835905,7.526465207838475,4.498861631394896,19.914521877945266,0.5058829531818397,92.80034223495389,0.29972171258392427,3.026171079120369,3.6531632912284473,16.16792749114149,0.009554714662077302,spirtus
3.3589033335219654,0.009765157137538113,2.2693877474612982,2.091283198665135,3.4875820318646955,0.15873205402414955,58.27704768851883,0.18148917091068933,5.638240893187882,4.571052399024233,20.976745691913322,0.0295916996720021,butana
5.830216223409245,0.017603025782078063,7.1924393906049335,4.4205217231571945,19.227676126335425,0.5295849364886811,-84.32054426146087,-0.2720981138166222,1.1418800885239957,3.7988514553399635,15.330296397956747,0.22761327419179592,spirtus
8.398810133368919,0.025713144111496826,2.3132629984320103,2.105061106761163,3.607526793758014,0.18142512139445854,59.77677799603468,0.18800698853143494,5.620712459096835,4.658082478915118,21.278888223583103,0.053426977711098694,butana
-13.726543197045295,-0.04465118816756188,6.093842853825775,4.433202205772401,19.36385058566839,0.5150218575435371,-48.37533894024619,-0.15436835493596304,1.914980077348548,4.695827605145541,21.992958193795396,-0.17389448409511837,spirtus
-1.1474394431028898,-0.004741377484322357,6.727654489012592,4.462152470349662,19.568856670971453,0.5659442455895182,200.46008478989418,0.640229820163722,2.577833692648753,0.2508702731212465,-0.9894054851767566,0.012819895449989275,spirtus
15.218320247768432,0.047108832683872955,7.856202039683704,4.4737328303116675,19.693496686208903,0.5410896418564433,45.94624709978562,0.14544764417036665,3.6469707273722975,4.736612012551099,22.260970219025943,0.007367024091381328,spirtus
9.78253785563377,0.03009892720045464,7.749217846839882,4.522413855781457,20.198713553361976,0.5586099327378592,20.403581639688106,0.0648340988970025,3.319688511019177,4.736625945858729,22.022019988424713,-0.013327506660506977,spirtus
-16.97892045457413,-0.05532493380468438,5.808949590375385,4.459490020045257,19.706598863477385,0.45606903201343024,-165.13926884229403,-0.5294796700151402,3.041657454078976,4.62611009122136,21.30358652178545,-0.06301802606134317,spirtus
9.401843278120978,0.02877136783034904,7.852374039386419,4.46052434999746,19.713157599489943,0.5508378141186162,28.071610002701966,0.08928944770350722,1.8068142554640687,3.2730440274070203,13.95298263921378,0.015915468017918544,spirtus
-31.832708691211757,-0.10155582190271091,1.30036375589746,1.9962437231469794,3.0482833751300165,0.16476193597983013,-442.22283908853933,-1.4112646218711378,5.644585383180618,3.822267515013664,16.383918756062386,0.09958349611442732,butana
7.533481422302508,0.022841576103196565,8.139437663759095,4.547757199311389,20.429344923130277,0.5180969129516018,-36.03280527654801,-0.11499222032822343,2.5400187851745724,4.7305768805531985,22.247667897121147,-0.037677411951762,spirtus
-28.447900265524474,-0.09145142256024226,1.308869511203892,1.9251936098500364,2.643296728194156,0.173222863965186,12.244341484657344,0.03853850569801688,3.909670510768989,4.712001052581709,21.924508429879225,0.04451786156436714,butana
-0.5735229173318075,-0.00296365772979682,6.840105998200434,4.429102189185845,19.364549639141195,0.4753712030770735,-43.38731268514384,-0.14140535877841595,1.8701331642381664,4.248665456912758,19.931349388830885,-0.2934157395749229,spirtus
57.107674980304154,0.1795011018743518,3.303828839881917,2.124286391565363,3.6507271675315254,0.15194148881540853,6.632948141154557,0.02080195964860978,7.127624935616319,4.527226340564514,20.110978940475878,0.08276285175713666,butana
-1.8668407215733325,-0.007009982100933557,6.890857223194414,4.493308545085068,19.993653888161163,0.5903431779003633,-199.02827331218083,-0.6358975866264205,0.8042096732837549,4.026704392905234,15.17343323402768,-0.20514201203539623,spirtus
14.207627482138129,0.04404231255126198,7.998388165085872,4.485481528378787,19.924648530198624,0.5078989398956973,27.883127653248746,0.08669718995243111,2.879164457639084,4.172854714571911,17.760604629200852,0.07623639540401071,spirtus
-2.255667732596166,-0.008223047111497945,6.626233955080379,4.4541936963241024,19.474476411070047,0.5271726841941089,-109.82369836610526,-0.3502124295548156,0.9741216386304972,4.201499249155919,17.185145889870956,0.001410921448747395,spirtus
-7.86236802168456,-0.02574459216602618,1.7931877440078006,2.0023910058598253,3.073671608906353,0.1653022264586074,224.067043276901,0.7079335238033839,7.60247527756643,4.140882340889841,17.558413486584026,0.0005043483499469431,butana
34.407223201388774,0.1090017468102195,2.821686523036464,2.117181951965351,3.6058016275763265,0.16716760447994838,94.55215063348233,0.29760167710508023,5.6960266695740005,4.271980461790395,18.445032957053957,0.04771009502739922,butana
12.815939984283986,0.040641938560765034,7.876981025572907,4.391134992033983,18.986997723973438,0.4594269326416288,-535.2926003100204,-1.7479911043601972,2.7851007136491823,1.3496459635115936,0.8530006173725049,-0.12119073302959693,spirtus
-0.9653137290732374,-0.004141702684470753,7.079137463417323,4.5017563396725695,20.03230937886413,0.5637395094208201,-75.49631350394309,-0.2413862243577507,3.430085986348129,4.455875332998025,19.596935909618168,0.22112991182910954,spirtus
-30.027687643961485,-0.09655633629772191,1.276454299849615,2.0001116655106177,3.063856381703819,0.16573707211437544,-91.21758269509506,-0.2916580215069045,4.35357521804804,4.525427226539649,20.534039164384144,0.1608276900723606,butana
6.4752116260767565,0.019554338955694407,7.606509962592773,4.515986263912418,20.14822969023274,0.5687106102409352,-215.4199670570083,-0.6877846937843314,1.5473214762718046,2.6479715611228536,8.624219719609037,-0.22558689300083773,spirtus
3.782636388050861,0.011024418196619139,6.775764252852768,4.399172038097866,19.06507104959763,0.47592751809768297,-26.67821754707561,-0.0856819534142311,2.092469483150966,4.256413727326806,19.390185278112757,0.12946223038522106,spirtus
2.68501157110547,0.007818492506403452,2.1933322548751555,2.0962816213318423,3.619580606748354,0.16950525749090775,152.06841637383195,0.48039767137043504,7.873424077918615,4.116404808303776,17.11282385332451,0.027485263305397356,butana
-5.486454835411166,-0.018417931597582357,6.274427959467975,4.405073086966835,19.117591345786337,0.4709037725609881,-12.548146442843045,-0.04022470313400892,3.1621434980905123,4.632563280084562,21.56709203669916,-0.07022274035967338,spirtus
0.9367819205281123,0.0022032101442600754,2.121678174976505,2.095180564435613,3.5635332453345496,0.1656138850635183,-8.148322255001816,-0.030252750116934256,6.752311787126986,4.276583217860829,17.776854653691178,0.11264394969814186,butana
11.20339735791029,0.034821500556064554,7.558147486062408,4.357969267682425,18.680846705028202,0.43427346225531804,-69.56699054542382,-0.2237765666709997,1.480622315004255,4.466395959169993,20.26884614448788,-0.15680212975658384,spirtus
4.349601421765762,0.012964868728260923,2.1691498558561464,2.0227262431626998,3.144903283325246,0.16057082388034485,117.57023945098071,0.36915485042986323,4.4012932593054845,3.289816988625167,13.629985475369388,0.03647349998257325,butana
16.096701938525527,0.05002454482004488,8.349490743879516,4.477010853504929,19.74103266600312,0.5060367923327148,-89.02904291671177,-0.28363673555032853,2.464299222645101,4.0248650009589975,17.18138869304901,-0.061136060958656875,spirtus
-38.338837843353474,-0.1241988975237965,1.0638897630039392,1.9402234882958076,2.7955134004231716,0.18001228463040783,54.43229655012705,0.17448390687291424,3.6829480506145056,4.251703830517054,18.810679145967484,0.031360550609645155,butana
-3.8227028101675558,-0.012871462547568342,1.9378072239849096,2.0060739446713756,3.09870466666285,0.17004523882251765,761.1086419713946,2.408468673240675,8.554140413862335,3.5019114305545798,17.247300109580166,0.0022815422386384307,butana
5.326050876864002,0.016106019338891907,2.2627783322631503,2.064408043956805,3.3325051652024005,0.1644744195216074,-240.9026504432082,-0.7691329319572091,5.646345822291859,4.503106843625828,19.47931514072433,0.4687783618891407,butana
-23.46278657351698,-0.07615683716900908,1.4180329364456723,2.002352648099829,3.076043882457382,0.170677062961232,28.59594718096021,0.09135103412964973,3.647880630028844,4.664916998286635,21.56426314742715,0.08496744033013998,butana
9.955713533480314,0.030560153436638555,7.517325680942863,4.473705279794609,19.845424673466862,0.5090737600488392,-53.81821308556981,-0.17171400457217723,3.0782596904308988,4.7112191785749165,21.902357112966815,0.03257558684333597,spirtus
-43.71623637408321,-0.14104481232701063,1.0319400968450108,2.0256004730961217,3.2420302597807495,0.18603229650561837,-51.26213603037214,-0.16523298214737636,5.077934944680381,4.67519745965749,21.50477927044361,-0.05906990790287776,butana
6.315731501020927,0.01937125486007653,2.2296345820608714,2.0868423637293394,3.528239962927924,0.1575064768331381,-0.7613385132242811,-0.005864434945480973,4.9522728352039165,4.445317177639822,19.586918204866343,0.11347987341235508,butana
-8.892188553312238,-0.0292124279244888,6.693762715880228,4.502554862272892,19.995445502161143,0.5938657704833171,190.50125282911654,0.6044714468799328,3.8594177609918017,4.708259040250418,21.89704243077487,0.00465247912971696,spirtus
