TVOC_AUC,TVOC_Mean,TVOC_Max,TVOC_Skew,TVOC_Kurtosis,TVOC_Decay,Label
1.1594285759657765,0.0029855296175042897,2.101466714797395,2.0834392197518037,3.5337416856019246,0.16012238209950833,butana
-59.09867732267148,-0.18917137586048238,0.6219868845011611,1.8680728465196779,2.4520357135078745,0.17093423966398083,butana
-4.321514376590883,-0.014590669654545455,2.006724578005008,2.064347492581257,3.3958687562105787,0.15185331022719592,butana
0.08454913704393618,-0.0004414890353993829,2.056951059358495,2.0695615461635084,3.4263182603708717,0.1703145552828288,butana
1.631145650156256,0.0044097207752280005,2.170185331180226,2.0339333132486415,3.223203507230499,0.17360845515019577,butana
8.311355085441313,0.025551325904898236,2.342878720290126,2.0745395046200725,3.422808634101556,0.1528063491130756,butana
-19.856697739461026,-0.06406870879697334,1.4512464147885185,1.9352712059873343,2.7180238376448402,0.15799808283807834,butana
11.47480083949705,0.035363535437401804,8.033106809497529,4.545115980906958,20.337024978423095,0.5161069398000196,spirtus
-34.12405017598027,-0.1088517290583351,1.1820700897906782,1.9548034570583928,2.8259248837899653,0.15778293539667132,butana
-9.718622035497134,-0.03187956200331951,1.687295323048637,1.9331549951504772,2.692406213384648,0.16753857564808836,butana
7.831222364892085,0.024194202256835905,7.526465207838475,4.498861631394896,19.914521877945266,0.5058829531818397,spirtus
3.3589033335219654,0.009765157137538113,2.2693877474612982,2.091283198665135,3.4875820318646955,0.15873205402414955,butana
5.830216223409245,0.017603025782078063,7.1924393906049335,4.4205217231571945,19.227676126335425,0.5295849364886811,spirtus
8.398810133368919,0.025713144111496826,2.3132629984320103,2.105061106761163,3.607526793758014,0.18142512139445854,butana
-13.726543197045295,-0.04465118816756188,6.093842853825775,4.433202205772401,19.36385058566839,0.5150218575435371,spirtus
-1.1474394431028898,-0.004741377484322357,6.727654489012592,4.462152470349662,19.568856670971453,0.5659442455895182,spirtus
15.218320247768432,0.047108832683872955,7.856202039683704,4.4737328303116675,19.693496686208903,0.5410896418564433,spirtus
9.78253785563377,0.03009892720045464,7.749217846839882,4.522413855781457,20.198713553361976,0.5586099327378592,spirtus
-16.97892045457413,-0.05532493380468438,5.808949590375385,4.459490020045257,19.706598863477385,0.45606903201343024,spirtus
9.401843278120978,0.02877136783034904,7.852374039386419,4.46052434999746,19.713157599489943,0.5508378141186162,spirtus
-31.832708691211757,-0.10155582190271091,1.30036375589746,1.9962437231469794,3.0482833751300165,0.16476193597983013,butana
7.533481422302508,0.022841576103196565,8.139437663759095,4.547757199311389,20.429344923130277,0.5180969129516018,spirtus
-28.447900265524474,-0.09145142256024226,1.308869511203892,1.9251936098500364,2.643296728194156,0.173222863965186,butana
-0.5735229173318075,-0.00296365772979682,6.840105998200434,4.429102189185845,19.364549639141195,0.4753712030770735,spirtus
57.107674980304154,0.1795011018743518,3.303828839881917,2.124286391565363,3.6507271675315254,0.15194148881540853,butana
-1.8668407215733325,-0.007009982100933557,6.890857223194414,4.493308545085068,19.993653888161163,0.5903431779003633,spirtus
14.207627482138129,0.04404231255126198,7.998388165085872,4.485481528378787,19.924648530198624,0.5078989398956973,spirtus
-2.255667732596166,-0.008223047111497945,6.626233955080379,4.4541936963241024,19.474476411070047,0.5271726841941089,spirtus
-7.86236802168456,-0.02574459216602618,1.7931877440078006,2.0023910058598253,3.073671608906353,0.1653022264586074,butana
34.407223201388774,0.1090017468102195,2.821686523036464,2.117181951965351,3.6058016275763265,0.16716760447994838,butana
12.815939984283986,0.040641938560765034,7.876981025572907,4.391134992033983,18.986997723973438,0.4594269326416288,spirtus
-0.9653137290732374,-0.004141702684470753,7.079137463417323,4.5017563396725695,20.03230937886413,0.5637395094208201,spirtus
-30.027687643961485,-0.09655633629772191,1.276454299849615,2.0001116655106177,3.063856381703819,0.16573707211437544,butana
6.4752116260767565,0.019554338955694407,7.606509962592773,4.515986263912418,20.14822969023274,0.5687106102409352,spirtus
3.782636388050861,0.011024418196619139,6.775764252852768,4.399172038097866,19.06507104959763,0.47592751809768297,spirtus
2.68501157110547,0.007818492506403452,2.1933322548751555,2.0962816213318423,3.619580606748354,0.16950525749090775,butana
-5.486454835411166,-0.018417931597582357,6.274427959467975,4.405073086966835,19.117591345786337,0.4709037725609881,spirtus
0.9367819205281123,0.0022032101442600754,2.121678174976505,2.095180564435613,3.5635332453345496,0.1656138850635183,butana
11.20339735791029,0.034821500556064554,7.558147486062408,4.357969267682425,18.680846705028202,0.43427346225531804,spirtus
4.349601421765762,0.012964868728260923,2.1691498558561464,2.0227262431626998,3.144903283325246,0.16057082388034485,butana
16.096701938525527,0.05002454482004488,8.349490743879516,4.477010853504929,19.74103266600312,0.5060367923327148,spirtus
-38.338837843353474,-0.1241988975237965,1.0638897630039392,1.9402234882958076,2.7955134004231716,0.18001228463040783,butana
-3.8227028101675558,-0.012871462547568342,1.9378072239849096,2.0060739446713756,3.09870466666285,0.17004523882251765,butana
5.326050876864002,0.016106019338891907,2.2627783322631503,2.064408043956805,3.3325051652024005,0.1644744195216074,butana
-23.46278657351698,-0.07615683716900908,1.4180329364456723,2.002352648099829,3.076043882457382,0.170677062961232,butana
9.955713533480314,0.030560153436638555,7.517325680942863,4.473705279794609,19.845424673466862,0.5090737600488392,spirtus
-43.71623637408321,-0.14104481232701063,1.0319400968450108,2.0256004730961217,3.2420302597807495,0.18603229650561837,butana
6.315731501020927,0.01937125486007653,2.2296345820608714,2.0868423637293394,3.528239962927924,0.1575064768331381,butana
-8.892188553312238,-0.0292124279244888,6.693762715880228,4.502554862272892,19.995445502161143,0.5938657704833171,spirtus
-6.073937539844813,-0.020346502811714767,6.6442262197655095,4.512426354035737,20.16231253706838,0.4993123840349894,spirtus
-7.486950778455679,-0.025227770782899943,6.32459764679496,4.442183209106991,19.501594468590756,0.4990597283064928,spirtus
-4.442714510201014,-0.015414556274131767,6.336718238249566,4.402225688647199,18.985469585091334,0.4828005351646664,spirtus
-4.260313616732049,-0.014530612949075926,1.9247807470798344,2.0368155783262867,3.259624634371308,0.15533311896801727,butana
2.4482145456982494,0.006971012037646218,2.1568310242301982,2.051781657291816,3.3478260747624065,0.1456453237292536,butana
42.09412866236286,0.1325982760493013,9.305823550572118,4.387041804843001,18.979336351694702,0.43014650238000124,spirtus
-6.242988653747837,-0.02049444987598508,1.88548127060353,2.0305605473413784,3.2225697250362524,0.157885770314492,butana
23.92611535121638,0.0758424251800427,8.907726775276396,4.460589534805775,19.586942451111593,0.541388859630379,spirtus
27.98181862838706,0.08825135262965333,2.6849265072174804,2.1057832711650732,3.6528144195977816,0.15445579424875383,butana
11.74420492474649,0.036207922781461316,7.863944267705368,4.46778514453687,19.75107550858206,0.5253111557058145,spirtus
7.830776047729586,0.02380404290690416,7.420007002299959,4.473061404140414,19.802685858713367,0.5122686723572933,spirtus
14.953520396454053,0.04671452482232064,8.089852415983671,4.499457791850133,20.007382739305275,0.5587238028880404,spirtus
-7.496708832403712,-0.024868259876469782,1.7847488149573705,1.9764813464528495,2.9386935270042596,0.153668620052272,butana
-5.1815360759391424,-0.017247948086415436,1.944591332633922,2.0439598895720583,3.291831336742974,0.16546532912143969,butana
-10.850612446084732,-0.03552146977338724,6.27548291887414,4.50101808092942,19.902427054047205,0.5523505839809155,spirtus
8.763574701787547,0.026660498699342904,7.884227860443689,4.540314450783468,20.29701292803135,0.5230706219289992,spirtus
-0.19028005438885032,-0.001675200302521076,7.091335410823358,4.502833127755149,20.01037592126175,0.49998427271427615,spirtus
9.32636778487037,0.028460685938281282,7.705243434328007,4.509387468816954,20.04678232442115,0.5136910818364899,spirtus
12.094730427282215,0.03761176789684803,2.3987014445733448,2.095991591830535,3.5778467869010058,0.1619448355949985,butana
35.3762099199855,0.11132719897219785,2.904548095683332,2.1391862664756323,3.8128184850602986,0.15163593276544715,butana
-53.68904617696292,-0.17247434351742155,0.7782392735038408,1.9092950520586105,2.6547299465196383,0.18474344283347327,butana
0.04268475853341158,-0.0009586872625992469,7.331749748402353,4.468802605262082,19.758706602395993,0.5269710056972488,spirtus
-1.2429219455745795,-0.004897506149986227,2.037320805202428,2.0667468375754012,3.402644452212243,0.15646929014700942,butana
-46.597124773181825,-0.14979746525671694,0.8922237239413352,1.9168065942084849,2.7299830041774262,0.1587772866225631,butana
15.448079404852571,0.04823109250959644,2.5064222186309646,2.06936925015638,3.3937120908848426,0.16346488442395762,butana
12.191626113619336,0.03764656949652648,7.878009038908102,4.503921431373693,19.99148611624146,0.47650873473809097,spirtus
1.2237600485978746,0.0031132729924556383,2.0886555577271047,2.0529259779970817,3.3810783848079398,0.1618810735606239,butana
10.06235716496439,0.030769612635716568,8.05032219822889,4.504027094168332,19.968680816806383,0.4576954966839139,spirtus
9.237776746899833,0.028706746959918705,7.704803259894861,4.478047841526294,19.745454344042958,0.5118294647056514,spirtus
34.697873240865256,0.10926124754756877,2.853248580328384,2.1296963921384213,3.7906156596417793,0.15841316498217786,butana
9.103260487070578,0.02827631670745517,7.951528450205675,4.514356102838522,20.061915035454316,0.6262771484351831,spirtus
