TCD_Max,TCD_AUC,TCD_Decay,TVOC_Skew,TVOC_Decay,TVOC_Kurtosis,Label
3.968394898667965,-46.53595923726086,0.2017701439039189,2.083439219751804,0.1601223820995083,3.5337416856019246,butana
4.547514857055746,66.54125633077847,0.0053420215703465,1.8680728465196776,0.1709342396639808,2.4520357135078745,butana
5.551397865597811,162.3054962132187,0.0079459268580808,2.064347492581257,0.1518533102271959,3.3958687562105787,butana
5.21164296828879,-24.92731094286348,0.163368232123409,2.0695615461635084,0.1703145552828288,3.426318260370872,butana
5.817631589621163,939.3763030774152,0.0013614597133436,2.033933313248641,0.1736084551501957,3.223203507230499,butana
4.235377553377239,-62.49054888400266,0.0351300764195332,2.0745395046200725,0.1528063491130756,3.422808634101556,butana
6.200414447714177,-546.047370938943,0.3592504947466545,1.9352712059873345,0.1579980828380783,2.71802383764484,butana
2.836700630481069,4.241452936003505,0.1341774967388423,4.545115980906958,0.5161069398000196,20.33702497842309,spirtus
4.148544025717484,44.62610809034416,0.0622737936814225,1.9548034570583928,0.1577829353966713,2.8259248837899653,butana
5.336133517256928,50.79111651072787,0.0363479089604452,1.9331549951504767,0.1675385756480883,2.692406213384648,butana
3.026171079120369,92.80034223495387,0.0095547146620773,4.498861631394896,0.5058829531818397,19.914521877945266,spirtus
5.638240893187882,58.27704768851883,0.0295916996720021,2.091283198665135,0.1587320540241495,3.4875820318646955,butana
1.1418800885239957,-84.32054426146087,0.2276132741917959,4.4205217231571945,0.5295849364886811,19.227676126335425,spirtus
5.620712459096835,59.77677799603468,0.0534269777110986,2.105061106761163,0.1814251213944585,3.607526793758014,butana
1.914980077348548,-48.37533894024619,-0.1738944840951183,4.433202205772401,0.5150218575435371,19.36385058566839,spirtus
2.577833692648753,200.46008478989415,0.0128198954499892,4.462152470349662,0.5659442455895182,19.568856670971453,spirtus
3.6469707273722975,45.94624709978562,0.0073670240913813,4.473732830311668,0.5410896418564433,19.693496686208903,spirtus
3.319688511019177,20.403581639688102,-0.0133275066605069,4.522413855781457,0.5586099327378592,20.198713553361976,spirtus
3.041657454078976,-165.13926884229403,-0.0630180260613431,4.459490020045257,0.4560690320134302,19.706598863477385,spirtus
1.8068142554640687,28.071610002701966,0.0159154680179185,4.46052434999746,0.5508378141186162,19.713157599489943,spirtus
5.644585383180618,-442.2228390885393,0.0995834961144273,1.9962437231469796,0.1647619359798301,3.0482833751300165,butana
2.5400187851745724,-36.03280527654801,-0.037677411951762,4.547757199311389,0.5180969129516018,20.42934492313028,spirtus
3.909670510768989,12.244341484657344,0.0445178615643671,1.9251936098500364,0.173222863965186,2.643296728194156,butana
1.8701331642381664,-43.38731268514384,-0.2934157395749229,4.429102189185845,0.4753712030770735,19.364549639141195,spirtus
7.127624935616319,6.632948141154557,0.0827628517571366,2.124286391565363,0.1519414888154085,3.650727167531525,butana
0.8042096732837549,-199.02827331218083,-0.2051420120353962,4.493308545085068,0.5903431779003633,19.993653888161163,spirtus
2.879164457639084,27.883127653248746,0.0762363954040107,4.485481528378787,0.5078989398956973,19.924648530198624,spirtus
0.9741216386304972,-109.82369836610526,0.0014109214487473,4.4541936963241024,0.5271726841941089,19.474476411070047,spirtus
7.60247527756643,224.067043276901,0.0005043483499469,2.0023910058598253,0.1653022264586074,3.073671608906353,butana
5.6960266695740005,94.55215063348231,0.0477100950273992,2.117181951965351,0.1671676044799483,3.6058016275763274,butana
2.7851007136491823,-535.2926003100204,-0.1211907330295969,4.391134992033983,0.4594269326416288,18.98699772397344,spirtus
3.430085986348129,-75.49631350394309,0.2211299118291095,4.5017563396725695,0.5637395094208201,20.03230937886413,spirtus
4.35357521804804,-91.21758269509506,0.1608276900723606,2.0001116655106177,0.1657370721143754,3.063856381703819,butana
1.5473214762718046,-215.4199670570083,-0.2255868930008377,4.515986263912418,0.5687106102409352,20.14822969023274,spirtus
2.092469483150966,-26.67821754707561,0.129462230385221,4.399172038097866,0.4759275180976829,19.06507104959763,spirtus
7.873424077918615,152.06841637383195,0.0274852633053973,2.0962816213318423,0.1695052574909077,3.619580606748354,butana
3.1621434980905123,-12.548146442843043,-0.0702227403596733,4.405073086966835,0.4709037725609881,19.117591345786337,spirtus
6.752311787126986,-8.148322255001816,0.1126439496981418,2.095180564435613,0.1656138850635183,3.5635332453345496,butana
1.480622315004255,-69.56699054542382,-0.1568021297565838,4.357969267682425,0.434273462255318,18.6808467050282,spirtus
4.4012932593054845,117.57023945098072,0.0364734999825732,2.0227262431627,0.1605708238803448,3.144903283325246,butana
2.464299222645101,-89.02904291671177,-0.0611360609586568,4.477010853504929,0.5060367923327148,19.74103266600312,spirtus
3.6829480506145056,54.43229655012705,0.0313605506096451,1.940223488295808,0.1800122846304078,2.795513400423172,butana
8.554140413862335,761.1086419713946,0.0022815422386384,2.006073944671376,0.1700452388225176,3.09870466666285,butana
5.646345822291859,-240.9026504432082,0.4687783618891407,2.064408043956805,0.1644744195216074,3.3325051652024005,butana
3.647880630028844,28.59594718096021,0.0849674403301399,2.002352648099829,0.170677062961232,3.076043882457382,butana
3.0782596904308988,-53.81821308556981,0.0325755868433359,4.473705279794609,0.5090737600488392,19.845424673466862,spirtus
5.077934944680381,-51.26213603037214,-0.0590699079028777,2.0256004730961217,0.1860322965056183,3.242030259780749,butana
4.9522728352039165,-0.7613385132242811,0.113479873412355,2.0868423637293394,0.1575064768331381,3.528239962927924,butana
3.8594177609918017,190.5012528291165,0.0046524791297169,4.502554862272892,0.5938657704833171,19.995445502161143,spirtus
3.268435617610068,27.566058514648063,0.0570853455764376,4.512426354035737,0.4993123840349894,20.16231253706838,spirtus
1.1430079125573671,-70.88422082755591,0.1596341274347328,4.442183209106991,0.4990597283064928,19.50159446859076,spirtus
1.249255484428343,-3.620658600245026,0.032672694079875,4.402225688647199,0.4828005351646664,18.985469585091334,spirtus
4.589802065791004,29.600786923009835,0.1747739831593293,2.0368155783262867,0.1553331189680172,3.259624634371308,butana
5.206030533225479,84.65977255181224,0.0055079384582682,2.051781657291816,0.1456453237292536,3.3478260747624065,butana
2.8960968624835366,-83.07722290068297,0.0509383010931157,4.387041804843001,0.4301465023800012,18.979336351694705,spirtus
6.094783142009304,220.3858946081077,0.0159678261126335,2.0305605473413784,0.157885770314492,3.2225697250362524,butana
3.500038390997514,-51.80547076746848,-0.0521328832563877,4.460589534805775,0.541388859630379,19.586942451111597,spirtus
9.282891408019175,85.61236957774672,0.1816957686668991,2.105783271165073,0.1544557942487538,3.6528144195977816,butana
2.035929836708576,-135.96312453605742,-0.0333303673164181,4.46778514453687,0.5253111557058145,19.75107550858206,spirtus
2.4173869862162465,-20.53451754521069,0.1135089132100448,4.473061404140414,0.5122686723572933,19.802685858713367,spirtus
3.40775268106021,15.927668921339048,-0.1407971481402209,4.499457791850133,0.5587238028880404,20.007382739305275,spirtus
4.812363748807728,-27.12825303857391,0.2662780924313253,1.9764813464528492,0.153668620052272,2.93869352700426,butana
6.460341547664215,68.3572311877334,0.0432750164205877,2.0439598895720583,0.1654653291214396,3.291831336742974,butana
3.487866580193783,-91.91355601362672,-0.048999187516048,4.50101808092942,0.5523505839809155,19.902427054047205,spirtus
1.518320873419924,-107.75171801541032,0.0228947861212705,4.540314450783468,0.5230706219289992,20.29701292803135,spirtus
1.9724768250449285,-96.02043910234944,-0.1529536069509942,4.502833127755149,0.4999842727142761,20.01037592126175,spirtus
1.603929261298883,-71.45424384230714,-0.0043962391601727,4.509387468816954,0.5136910818364899,20.04678232442115,spirtus
