Time (s),TCD (mV),TVOC (ppb)
0.0399999999999991,-82.47704686617699,1.6871823828345576
0.259999999999998,-82.86823150762257,1.3836250705815927
0.5799999999999983,-83.23021557847169,1.110380694820054
0.7999999999999972,-83.56299907872433,0.8674492555499416
1.0200000000000031,-83.86658200838053,0.6548307527712556
1.3400000000000034,-84.14096436744028,0.4725251864839959
1.5600000000000025,-84.38614615590356,0.3205325566881623
1.7999999999999972,-84.60212737377039,0.19885286338375496
2.119999999999997,-84.78890802104075,0.10748610657077395
2.3400000000000034,-84.94648809771466,0.04643228624921947
2.549999999999997,-85.07486760379085,0.01569140241909084
2.8800000000000026,-84.99040863027012,-0.1765282772147736
3.1099999999999994,-84.97026152337241,-0.24615887544948975
3.3200000000000003,-85.03696305982218,-0.2030075187969896
3.539999999999999,-85.12230140568683,0.11082052958483002
3.869999999999997,-85.23718862373197,0.42464857796664957
4.079999999999998,-85.32667865315332,0.738476626348469
4.310000000000002,-85.38818241255181,1.0523046747302884
4.649999999999999,-85.23952925792608,1.0866296175220498
4.869999999999997,-84.85601830663482,1.186008499509626
5.079999999999998,-84.20743707093692,1.386727688787165
5.409999999999997,-83.43945080091399,1.6691729323308024
5.630000000000003,-82.62201372997575,1.9578293559986637
5.850000000000001,-81.69743707093686,2.3200392285060136
6.189999999999998,-80.60466165413399,2.7329192546583445
6.399999999999999,-79.32247793396405,3.17358613926115
6.619999999999997,-78.05661327230993,3.730957829355944
6.840000000000003,-76.90982020267936,4.208237986269961
7.159999999999997,-76.01431840470616,4.589081399149982
7.380000000000003,-75.3658417783577,4.857142857142786
7.700000000000003,-74.98058188950515,5.275580254985212
7.920000000000002,-74.8585616214437,5.754168028767486
8.14,-74.94672768878601,6.082379862700138
8.469999999999999,-75.2360248447193,6.273291925465746
8.700000000000003,-75.7302353710351,6.228179143510859
8.920000000000002,-76.40033344230022,5.863354037266995
9.240000000000002,-77.06805165086504,5.343249427917541
9.46,-77.81233736515075,4.664596273291857
9.670000000000002,-78.4921183393253,3.8241255312192965
9.89,-79.27485452762213,3.269695979078082
10.22,-80.16706766917162,2.7348806799607313
10.450000000000005,-81.10437070938077,2.23275580254982
10.659999999999997,-82.01149395227056,1.8322981366459359
10.990000000000002,-82.77408957175403,1.5498528931022981
11.21,-83.40337365151873,1.3491337038247595
11.420000000000002,-83.9144164759712,1.2497548218371834
11.75,-84.47927100359453,1.1036286368093986
11.97,-84.86724746649085,1.0107878391631102
12.189999999999998,-85.1719516181744,1.0863027133049854
12.53,-85.32236024844578,1.3334423014056684
12.740000000000002,-85.25039555410135,1.9790781301078495
12.96,-84.94645308924353,2.2275253350767894
13.28,-84.42813337691925,2.358287021902548
13.509999999999998,-83.8637267080732,2.371363190585124
13.729999999999997,-83.32880026152205,2.154952598888494
14.060000000000002,-82.82922196796208,2.0634194181104633
14.270000000000003,-82.33549525988757,1.9849624060150082
14.490000000000002,-81.98622425629165,1.9195815626021293
14.82,-81.76747303040085,1.8672768878718262
15.04,-81.63635174893636,1.8280483818240987
15.25,-81.58224256292787,1.8018960444589471
15.590000000000003,-81.56556064073104,1.7888198757763711
15.799999999999995,-81.51993135011324,1.509316770186313
16.03,-81.31279176201261,1.3079437724746457
16.35,-80.92183066361449,1.2209872507355164
16.57,-80.22651520104503,1.228832951945062
16.79,-79.2607943772464,1.2000653808433952
17.0,-78.17607388035198,1.55966001961423
17.33,-76.92618175874362,2.1235697940503115
17.549999999999997,-75.49166067342166,2.875449493298421
17.880000000000003,-73.62089571755376,3.798953906505338
18.11,-87.95087937234263,4.516835567178751
18.32,-120.09429552141037,5.223275580254908
18.54,-131.2579274272618,5.888852566198017
18.86,-117.95207257273435,-2008.3978424321383
19.08,-85.01442628309766,-2903.224910101298
19.31,-37.035410264791764,-2796.5563909774028
19.630000000000003,23.39879699248098,-1806.2445243543377
19.85,94.58218045112659,-141.70676691729156
20.08,173.6282576005207,2221.639424648545
20.42,257.3841745668484,5160.587119973772
20.630000000000003,359.83207257273114,8551.929388688986
20.85,479.9167342268648,13632.4655116049
21.17,576.1329257927346,18163.87446878038
21.41,642.3381235697849,22102.21869892089
21.62,680.6646387708303,25403.840143837482
21.840000000000003,693.0595848316342,28410.459627328775
22.16,679.734501471059,30479.121281464082
22.380000000000003,640.0519156587027,31588.59856162098
22.700000000000003,574.4396305982264,31717.77672441928
22.94,483.6501438378484,30970.534815298663
23.15,367.78671788165525,29131.32330827025
23.37,253.68177508989487,26186.33703824741
23.69,169.84741418764037,22121.770840143512
23.91,95.90177835893925,17007.558679306712
24.14,28.719084668191634,13951.724746649026
24.480000000000004,-28.67152337365127,11048.308270676529
24.69,-72.28532526969502,8406.230467472906
24.92,-99.38298463550039,6172.480876103212
25.14,-108.41410591696474,4544.55279503099
25.46,-97.08906832297993,3547.383131742347
25.67,-62.81980385746876,3297.474011114695
25.91,-29.979284079764028,3943.3586139260615
26.230000000000004,-24.512167374958622,3356.6152337364656
26.450000000000003,-23.469552141222124,2936.0928407976025
26.77,-21.240908793722966,2720.634194181065
26.989999999999995,-18.164092840797192,2765.5727361882564
27.21,-15.615907159201903,2462.0840143837495
27.540000000000006,-14.125165086629256,2212.8172605426284
27.77,-12.756985943118384,2035.0428244524055
27.980000000000004,-11.566855181431631,1957.770186335375
28.22,-10.825233736515077,1778.2644655115791
28.540000000000006,-10.410594965674978,1632.1667211506788
28.760000000000005,-10.142046420398735,1530.1242236024618
28.980000000000004,-9.894478587773657,1492.6786531546036
29.3,-9.579905197776895,1379.9280810722255
29.52,-9.111611637790013,1281.9405034324755
29.739999999999995,-8.632736188296745,1205.04478587772
30.07,-8.20715266426927,1164.569794050326
30.28,-7.808993135011358,1091.4007845701049
30.5,-7.403903236351634,1028.235044132054
30.840000000000003,-6.908273945733775,979.7015364498058
31.06,-6.351010134030537,956.2987904543829
31.27,-5.707790127492433,901.8260869565086
31.599999999999994,-5.105603138280257,851.4135338345741
31.82,-4.547996077149209,808.1601830663498
32.03,-4.1500098071263265,778.4632232755688
32.25,-3.93635174893745,733.6747303040102
32.58,-3.8892154298789627,692.6129454069855
32.8,-4.126034651846927,657.6054266099936
33.03,-4.674308597580811,633.4952598888433
33.36,-5.444576659038857,599.7495913697198
33.58,-6.290859758090784,569.8957175547481
33.89,-7.3410035959462245,545.7218045112702
34.11,-8.48262504086286,532.146453089237
34.33,-9.691624713958667,510.1183393265698
34.67,-11.0413533834585,490.9244851258508
34.89,-12.506829029094309,475.9575024517746
35.099999999999994,-13.995959463876794,469.740438051644
35.31999999999999,-15.24629290617822,454.27002288328856
35.64,-16.355930042497228,439.5956194834848
35.870000000000005,-17.255576985942756,426.76659038900976
36.09,-18.000424975481728,418.45341614906215
36.42,-18.391716247139133,403.71003595945797
36.63,-18.59858777378183,389.20693036939605
36.85,-18.67934946060754,375.74501471068425
37.17,-18.550091533180286,366.0817260542607
37.39,-18.19465184700838,352.65119320038707
37.61,-17.634926446550658,339.47401111473835
37.95,-17.053510951290747,327.2726381170269
38.17,-16.471608368747432,317.6080418437351
38.39,-16.04533507682201,305.8381824125486
38.71,-15.793716900947473,295.1029748283709
38.93000000000001,-15.858087610329632,286.0268061457951
39.14,-16.025217391303887,280.07257273618416
39.47,-16.399241582215996,271.507682249097
39.7,-17.088202026805703,263.9529257927388
39.94,-17.921258581235257,257.89865969270625
40.16,-18.800846681921733,254.33834586465792
40.48,-19.732464857796252,247.927100359591
40.7,-20.745387381496773,242.13206930369046
40.92,-21.676590389015548,237.28996404053262
41.25,-22.44548545276189,234.57600523046403
41.48,-23.20046747302999,230.40601503759063
41.72,-24.22416475972491,226.69205622752202
41.93000000000001,-25.340124223601983,223.72507355344555
42.260000000000005,-26.343105590061626,222.9699248120268
42.48,-27.357731284733052,219.73357306308924
42.69,-28.450722458319184,216.2177182085617
43.02,-29.507263811702604,212.66753841124236
43.24,-30.591245505066503,209.21641059169357
43.46,-31.6079928081067,204.9300424975452
43.78,-32.75216737495858,200.83654789146485
44.010000000000005,-33.9887479568481,197.12553121934985
44.23,-35.11178816606684,194.5456031382776
44.56,-36.12832298136595,191.06341941810769
44.78,-37.08427263811646,187.69074861065434
45.0,-37.923069630597574,184.60084995096167
45.31999999999999,-38.673615560640016,182.63779012748995
45.540000000000006,-39.36569467146052,180.11932003922584
45.760000000000005,-39.83435436417051,177.7316116377875
46.08,-40.36313828048304,175.65773128473097
46.3,-40.81358613926047,174.58385093167445
46.52,-41.303837855507574,172.55704478587518
46.84,-41.78582543314728,170.5792742726356
47.08,-42.17834259561867,168.81399150048787
47.31,-42.484063419417275,167.81595292579027
47.53,-42.73173913043395,165.24517816279587
47.85,-42.86750245178077,162.39326577312607
48.06999999999999,-42.970339980384935,159.3779012749241
48.290000000000006,-43.19782935599792,156.7080745341592
48.61,-43.423968617194376,154.07322654462016
48.83,-43.91292252369978,151.50866296174996
49.05,-44.44082379862624,149.1614906832276
49.41,-45.01643674403326,147.45831971232212
49.620000000000005,-45.76117031709629,145.20921869891907
49.84,-46.80757437070855,143.10395554102436
50.06,-48.12293559986842,141.27329192546375
