Time (s),TCD (mV),TVOC (ppb)
0.009999999999998,-2.025748001010302,-0.08036577173305436
0.2299999999999968,-0.9934976445102539,-0.21859227036898182
0.4500000000000028,-0.06420120910523233,-0.3310411324351125
0.7700000000000031,0.7621413052047623,-0.41771235793144645
0.990000000000002,1.4855298984197307,-0.4786059468579836
1.240000000000002,2.1059645705396717,-0.513721899214724
1.5600000000000025,2.6234453215645863,-0.5230602150016676
1.7800000000000011,3.037972151494474,-0.5066208942188145
2.0,3.3495450603293344,-0.4644039368661647
2.3299999999999983,3.55816404806917,-0.39640934294371805
2.549999999999997,3.6638291147139177,-0.3026371124514747
2.770000000000003,3.763048092895497,-0.19155670226549937
3.0900000000000034,3.703711402709793,-0.0374898468958363
3.3100000000000023,3.487840137606058,0.13653185914633056
3.520000000000003,3.1169636107500716,0.3453431814055339
3.86,2.6228703618496048,0.5799286278236043
4.079999999999998,2.0592497321106236,0.8312301730057365
4.289999999999999,1.4946986945838177,1.101999881363187
4.509999999999998,0.909570799632456,1.364877126989449
4.829999999999998,0.3554036709714227,1.6114544870093788
5.079999999999998,-0.0805628661036596,1.8333670718844688
5.299999999999997,-0.45367995486944634,2.0401281712424106
5.619999999999997,-0.7521717877793616,2.207507546424354
5.840000000000003,-0.9602032604786201,2.32121781022587
6.060000000000002,-1.062874058410371,2.3743723760172792
6.380000000000003,-1.0756790445871554,2.3766726584571285
6.609999999999999,-1.036069018238517,2.3987014445733448
6.829999999999998,-0.9964079464896658,2.3742996630811586
7.149999999999999,-0.9216332256210155,2.3012925587759376
7.369999999999997,-0.8477618009432872,2.191229466407759
7.600000000000001,-0.8468230138155198,2.1313428600675475
7.829999999999998,-0.847979245651075,2.0556530049367012
8.159999999999997,-0.8475623107692907,1.9668006159701343
8.369999999999997,-0.8461807566428882,1.875819653219029
8.590000000000003,-0.8442030986144587,1.7962536265071058
8.920000000000002,-0.841598420097406,1.71725802738984
9.130000000000004,-0.8384679923559131,1.6428324819088365
9.36,-0.8352413861825976,1.5842923500071755
9.689999999999998,-0.8320405535878298,1.5151953278769579
9.9,-0.8290415108861052,1.451088303535174
10.119999999999996,-0.8262397757159372,1.395708075192752
10.46,-0.8239174943351538,1.3611137972624903
10.670000000000002,-0.8220186204999428,1.3092403720514063
10.89,-0.8205295147857062,1.2611439568802343
11.22,-0.8198673629526704,1.2200025299035087
11.43,-0.8195605218935929,1.1971746476888463
11.659999999999997,-0.8196261015181784,1.1563393280783232
11.990000000000002,-0.8198099536026606,1.116770888358259
12.200000000000005,-0.8199259597939696,1.0811556445267465
12.420000000000002,-0.8197391222560345,1.0600769354173865
12.740000000000002,-0.8193523596881375,1.021785656550243
12.96,-0.818419116973925,0.9823514497190953
13.18,-0.8170602088081673,0.9441198667630204
13.520000000000003,-0.8151805857120273,0.9171775267889329
13.740000000000002,-0.8122214494077169,0.8782813293562927
13.96,-0.8080262601104087,0.8381319323461466
14.28,-0.8029397247986042,0.7990367485432772
14.5,-0.7973142691441859,0.7682370577822979
14.72,-0.7912969079138215,0.7285575173388557
15.04,-0.7853467319300673,0.6894819834400463
15.259999999999998,-0.7791799558626124,0.6531785784114919
15.479999999999997,-0.7732928256311857,0.6253456915196411
15.700000000000005,-0.7678823142627552,0.5892273438153999
16.03,-0.7635095615672298,0.5550337746881873
16.25,-0.7603695753571197,0.5246528673255526
16.46,-0.7584212115680328,0.5033184607304477
16.79,-0.757312454296208,0.4745098773365738
17.020000000000003,-0.7568718699400131,0.4480128522768616
17.240000000000002,-0.7568869979100303,0.4254325422711596
17.57,-0.7572582645528625,0.4115499265081734
17.78,-0.758013074156927,0.39028392147783475
18.0,-0.7585415495937633,0.37086061314680563
18.33,-0.7586906048384215,0.3546090646462415
18.55,-0.7580667788686186,0.3465162060580348
18.770000000000003,-0.7562623607665998,0.3297267310699511
19.090000000000003,-0.7535603246890493,0.31307198643671
19.31,-0.7505838443218223,0.2976422516451922
19.53,-0.7478196572917193,0.2874484286313163
19.85,-0.7453568254454416,0.2710741718691107
20.07,-0.7430711723171042,0.25442589429290213
20.29,-0.7408920839880645,0.2384761417871856
20.62,-0.7392464301263864,0.22713226046437265
20.85,-0.7382819195957594,0.21110357669846522
21.06,-0.7381018056000542,0.19485808069999536
21.39,-0.7385622678914233,0.1793334957386681
21.61,-0.7398353589049882,0.16896945646725867
21.82,-0.7412144878731238,0.15385577836045475
22.15,-0.7423871104335178,0.13828526071199984
22.380000000000003,-0.7434537201271854,0.12320474700023404
22.6,-0.7446630629287874,0.1109505030336229
22.92,-0.7462792636614435,0.09518215976876514
23.14,-0.7485972801087231,0.07991791530848782
23.36,-0.7511941563062478,0.06600014528676107
23.68,-0.7538995207044543,0.05583078101422571
23.9,-0.7569280834361187,0.04192229702310962
24.120000000000005,-0.7603899884996356,0.028652227636478615
24.349999999999994,-0.764960742823739,0.016740240226661627
24.67,-0.7705082839968697,0.00842302450602159
24.89,-0.7764157855577395,-0.002653551792783524
25.21,-0.7823121230279664,-0.012931280726106109
25.430000000000007,-0.7878972876046938,-0.021772576799337206
