Time (s),TCD (mV),TVOC (ppb)
1.15,0.0,0.0
1.37,-1.2700000000004366,0.0
1.6,-2.860000000000582,0.0
1.92,-3.969999999999345,0.0
2.14,-4.489999999999782,0.0
2.35,-5.520000000000437,0.0
2.68,-7.389999999999418,0.0
2.91,-9.930000000000293,0.0
3.13,-12.05999999999949,0.0
3.45,-13.260000000000218,0.0
3.67,-13.949999999999818,0.0
3.89,-12.75,0.0
4.21,-12.170000000000073,0.0
4.43,-11.420000000000073,0.0
4.66,-10.819999999999707,0.0
4.88,-11.579999999999927,0.0
5.2,-11.38000000000011,0.0
5.42,-10.36999999999989,0.0
5.64,-9.289999999999964,0.0
5.96,-9.25,0.0
6.19,-8.590000000000146,0.0
6.41,-9.159999999999854,0.0
6.73,-10.319999999999707,0.0
6.95,-11.989999999999782,0.0
7.17,-13.110000000000582,0.0
7.49,-12.239999999999782,0.0
7.71,-11.420000000000073,0.0
7.93,-12.039999999999964,0.0
8.27,-13.229999999999563,0.0
8.49,-13.319999999999707,0.0
9.03,-16.11999999999989,0.0
9.25,-18.289999999999964,0.0
9.46,-20.0,0.0
9.79,-22.100000000000364,0.0
10.01,-24.40999999999985,0.0
10.22,-25.92000000000008,0.0
10.55,-27.100000000000364,0.0
10.78,-28.719999999999345,0.0
11.0,-31.469999999999345,0.0
11.32,-33.63000000000011,0.0
11.54,-35.94999999999982,0.0
11.76,-37.07999999999993,0.0
12.1,-37.76000000000022,0.0
12.31,-37.13000000000011,0.0
12.53,-37.97999999999956,0.0
12.86,-38.28999999999997,0.0
13.07,-39.530000000000655,0.0
13.29,-40.21999999999935,0.0
13.62,-40.25,0.0
13.85,-40.80000000000018,0.0
14.06,-40.06999999999971,0.0
14.39,-39.409999999999854,0.0
14.6,-39.60000000000037,0.0
14.82,-41.86000000000058,0.0
15.04,-41.80000000000018,0.0
15.38,-44.11000000000058,0.0
15.59,-44.88999999999942,0.0
15.81,-46.84000000000015,0.0
16.13,-48.77000000000044,0.0
16.35,-50.36000000000058,0.0
16.57,-53.80999999999949,0.0
16.9,-56.44000000000051,0.0
17.12,-57.88999999999942,0.0
17.35,-59.93000000000029,0.0
17.67,-63.57999999999993,0.0
17.89,-67.13000000000011,0.0
18.11,-71.94000000000051,0.0
18.43,-74.92000000000007,2.0
18.65,-76.48999999999978,2.0
18.87,-78.55999999999949,2.0
19.21,-79.13999999999942,2.0
19.43,-80.28000000000065,3.0
19.64,-81.52000000000044,3.0
19.97,-81.17000000000007,3.0
20.18,-81.8799999999992,3.0
20.4,-82.02000000000044,3.0
20.74,-81.6200000000008,3.0
20.96,-80.95000000000073,3.0
21.18,-81.95999999999913,3.0
21.5,-82.30999999999949,2.0
21.72,-80.61000000000058,2.0
21.94,-79.18000000000029,2.0
22.15,-78.97999999999956,2.0
22.49,-78.56999999999971,3.0
22.7,-76.60000000000036,3.0
22.92,-73.80999999999949,3.0
23.24,-70.34000000000015,3.0
23.46,-68.47999999999956,0.0
23.8,-66.57999999999993,0.0
24.02,-64.93000000000029,0.0
24.23,-66.13000000000011,0.0
24.45,-67.92000000000007,3.0
