Time (s),TCD (mV),TVOC (ppb)
1.18,0.0,0.0
1.4,-0.7299999999995634,0.0
1.72,-7.329999999999927,0.0
1.94,-19.96000000000004,0.0
2.16,-24.979999999999563,0.0
2.48,-34.48999999999978,0.0
2.7,-41.970000000000255,0.0
2.93,-45.30000000000018,0.0
3.26,-49.409999999999854,0.0
3.48,-59.530000000000655,0.0
3.69,-63.18000000000029,0.0
4.02,-65.95000000000073,0.0
4.24,-75.18000000000029,0.0
4.45,-76.64999999999964,0.0
4.79,-81.84000000000015,0.0
5.01,-91.51000000000022,0.0
5.22,-102.94000000000052,0.0
5.55,-109.11000000000058,0.0
5.77,-112.45000000000071,0.0
5.99,-113.20000000000071,0.0
6.31,-114.97000000000024,0.0
6.53,-115.51000000000022,0.0
6.76,-112.17000000000009,0.0
6.98,-110.25,0.0
7.31,-110.5600000000004,0.0
7.52,-109.10000000000036,0.0
7.74,-101.86000000000058,0.0
8.06,-98.07999999999991,0.0
8.28,-95.64000000000031,0.0
8.5,-86.22999999999956,0.0
8.84,-77.52000000000044,0.0
9.06,-69.56999999999971,0.0
9.27,-63.26000000000022,0.0
9.59,-54.14999999999964,0.0
9.81,-48.11000000000058,0.0
10.04,-39.93000000000029,0.0
10.37,-32.89000000000033,0.0
10.59,-34.81999999999971,0.0
10.81,-36.89999999999964,0.0
11.13,-36.89000000000033,0.0
11.35,-38.409999999999854,0.0
11.57,-44.8700000000008,0.0
11.89,-44.10000000000037,0.0
12.11,-46.60000000000037,0.0
12.34,-49.19000000000051,0.0
12.67,-50.3700000000008,0.0
12.89,-55.95000000000073,0.0
13.1,-54.20000000000073,0.0
13.43,-51.95000000000073,0.0
13.64,-58.35000000000037,0.0
13.86,-61.67000000000007,0.0
14.19,-61.14999999999964,0.0
14.41,-54.67000000000007,0.0
14.62,-53.0600000000004,0.0
14.86,-45.8700000000008,0.0
15.18,-33.5600000000004,0.0
15.41,-27.17000000000008,0.0
15.62,-28.15999999999985,0.0
15.95,-27.19000000000051,0.0
16.16,-23.090000000000146,0.0
16.38,-20.77000000000044,0.0
16.71,-18.229999999999563,0.0
16.93,-25.300000000000185,0.0
17.14,-25.3100000000004,0.0
17.48,-25.579999999999927,0.0
17.7,-33.280000000000655,0.0
17.91,-42.01000000000022,0.0
18.24,-43.11000000000058,0.0
18.46,-43.11000000000058,0.0
18.68,-44.19000000000051,0.0
19.0,-42.80000000000018,0.0
19.22,-44.42000000000007,0.0
19.44,-44.77000000000044,0.0
19.78,-51.720000000000255,0.0
19.99,-59.11000000000058,0.0
20.21,-60.659999999999854,0.0
20.53,-55.96000000000004,11.0
20.75,-58.5600000000004,11.0
20.97,-65.39999999999964,11.0
21.3,-73.68000000000029,11.0
21.52,-84.23999999999978,7.0
21.74,-89.45000000000073,7.0
22.06,-91.64000000000031,7.0
22.28,-88.25,7.0
22.51,-93.6200000000008,5.0
22.73,-98.84000000000016,5.0
23.05,-102.60000000000036,5.0
23.27,-98.19000000000052,5.0
23.6,-88.22999999999956,9.0
23.81,-90.63000000000012,9.0
24.03,-89.51000000000022,9.0
24.26,-82.89999999999964,9.0
24.59,-84.10000000000036,6.0
24.8,-94.55000000000018,6.0
25.02,-105.32999999999991,6.0
25.35,-111.8100000000004,6.0
25.56,-118.0600000000004,2.0
25.78,-124.44000000000052,2.0
26.12,-136.22000000000023,2.0
26.34,-137.8800000000001,2.0
26.56,-146.25,1.0
26.88,-161.04000000000087,1.0
27.1,-170.14000000000033,1.0
27.32,-158.96000000000004,1.0
27.64,-142.70000000000073,2.0
27.87,-136.97000000000023,2.0
28.09,-132.34000000000017,2.0
28.32,-136.92000000000007,2.0
28.65,-141.3199999999997,6.0
28.86,-141.86000000000058,6.0
29.08,-142.1300000000001,6.0
29.41,-145.89999999999964,6.0
29.64,-165.0,5.0
29.86,-173.3199999999997,5.0
30.18,-168.76000000000022,5.0
30.4,-155.95000000000073,5.0
30.62,-145.97999999999956,6.0
30.94,-134.73999999999978,6.0
31.16,-120.88000000000012,6.0
31.38,-117.72999999999956,6.0
31.7,-114.53000000000064,10.0
31.92,-106.14999999999964,10.0
32.14,-84.53000000000065,10.0
32.48,-95.94000000000052,10.0
32.7,-112.94000000000052,7.0
32.91,-128.26000000000022,7.0
