Time (s),TCD (mV),TVOC (ppb)
0.14,0.0,0.0
1.39,5.350000000000364,0.0
1.61,3.399999999999636,0.0
1.83,5.710000000000036,0.0
2.05,12.600000000000364,0.0
2.37,8.86999999999989,0.0
2.59,8.55999999999949,0.0
2.92,14.300000000000182,0.0
3.15,13.800000000000182,0.0
3.37,16.86999999999989,0.0
3.58,21.38999999999941,0.0
3.91,24.96000000000004,0.0
4.13,28.92000000000008,0.0
4.35,35.539999999999964,0.0
4.67,36.30000000000018,0.0
4.89,29.350000000000364,0.0
5.11,24.840000000000146,0.0
5.43,25.69000000000051,0.0
5.67,22.350000000000364,0.0
5.88,21.15999999999985,0.0
6.21,14.050000000000182,0.0
6.42,4.559999999999491,0.0
6.64,7.809999999999491,0.0
6.96,1.9899999999997813,0.0
7.19,2.2299999999995634,0.0
7.41,8.210000000000036,0.0
7.73,3.069999999999709,0.0
7.95,-4.300000000000182,0.0
8.17,-6.610000000000582,0.0
8.52,-16.81999999999971,0.0
8.74,-26.050000000000185,0.0
8.96,-28.55999999999949,0.0
9.17,-42.26000000000022,0.0
9.5,-51.44000000000051,0.0
9.73,-66.94000000000051,0.0
9.95,-87.42000000000007,0.0
10.26,-96.61999999999988,0.0
10.48,-104.30000000000018,0.0
10.71,-103.73999999999978,0.0
11.04,-96.44000000000052,0.0
11.26,-81.06999999999971,0.0
11.48,-77.09000000000015,0.0
11.8,-71.34000000000015,0.0
12.01,-71.21000000000004,0.0
12.23,-59.71000000000004,0.0
12.57,-47.25,0.0
12.79,-35.539999999999964,0.0
13.01,-28.17000000000008,0.0
13.22,-25.53000000000065,0.0
13.55,-26.25,0.0
13.77,-29.11999999999989,0.0
14.09,-32.72999999999956,0.0
14.31,-29.850000000000364,0.0
14.54,-21.96000000000004,0.0
14.76,-21.36999999999989,0.0
15.08,-18.36999999999989,0.0
15.3,-19.44000000000051,0.0
15.62,-28.51000000000022,0.0
15.84,-31.05999999999949,0.0
16.06,-39.5,0.0
16.29,-36.26000000000022,0.0
16.62,-29.079999999999927,5.0
16.83,-29.19000000000051,5.0
17.05,-40.43000000000029,5.0
17.37,-53.63999999999942,5.0
17.6,-63.55999999999949,1.0
17.82,-74.03000000000065,1.0
18.14,-76.03000000000065,1.0
18.36,-84.43000000000029,1.0
18.58,-86.53000000000065,3.0
18.9,-91.42000000000009,3.0
19.13,-97.80999999999948,3.0
19.35,-100.5,3.0
19.67,-95.86999999999988,5.0
19.89,-93.47999999999956,5.0
20.11,-92.98999999999978,5.0
20.44,-88.60000000000036,5.0
20.65,-85.75,6.0
20.87,-79.82999999999993,6.0
21.2,-80.19000000000051,6.0
21.43,-91.57999999999991,6.0
21.65,-91.61000000000058,0.0
21.97,-92.03000000000064,0.0
22.19,-87.07999999999993,0.0
22.41,-81.44000000000051,0.0
22.73,-76.80000000000018,9.0
22.95,-69.26000000000022,9.0
23.18,-62.86999999999989,9.0
23.4,-61.88000000000011,9.0
23.72,-50.93000000000029,11.0
23.94,-36.30000000000018,11.0
24.15,-29.02000000000044,11.0
24.49,-20.969999999999345,11.0
24.71,-18.19000000000051,3.0
24.93,-13.969999999999343,3.0
25.26,-9.770000000000437,3.0
25.48,-9.44000000000051,3.0
25.69,-6.030000000000655,12.0
26.02,-4.5,12.0
26.23,-6.909999999999855,12.0
26.45,-8.19000000000051,12.0
26.78,-8.430000000000291,7.0
27.01,-12.079999999999927,7.0
27.24,-17.719999999999345,7.0
27.46,-21.93000000000029,7.0
27.78,-20.65999999999985,4.0
28.0,-21.360000000000586,4.0
28.22,-25.65999999999985,4.0
28.54,-28.340000000000146,4.0
28.77,-30.02000000000044,10.0
28.99,-34.44000000000051,10.0
29.31,-36.44000000000051,10.0
29.53,-36.75,10.0
29.87,-31.229999999999563,5.0
30.08,-25.68000000000029,5.0
30.3,-23.079999999999927,5.0
30.51,-21.65999999999985,5.0
30.84,-22.300000000000185,13.0
31.06,-23.69000000000051,13.0
31.29,-22.23999999999978,13.0
31.62,-15.05999999999949,13.0
31.83,-13.079999999999927,11.0
32.05,-9.30999999999949,11.0
32.37,-11.569999999999707,11.0
32.59,-12.350000000000364,11.0
32.82,-21.23999999999978,12.0
33.15,-37.71000000000004,12.0
33.37,-55.02000000000044,12.0
33.58,-87.36999999999989,12.0
33.91,-120.07999999999991,7.0
34.12,-154.0599999999995,7.0
34.34,-182.29,7.0
34.57,-210.83,7.0
34.91,-241.4400000000005,3.0
35.13,-265.1999999999998,3.0
35.35,-279.1999999999998,3.0
35.67,-290.1199999999999,3.0
35.89,-293.1300000000001,5.0
36.11,-283.7299999999996,5.0
36.44,-283.1199999999999,5.0
36.66,-285.64999999999964,5.0
36.88,-295.8899999999994,6.0
37.2,-307.3299999999999,6.0
37.42,-314.46999999999935,6.0
37.65,-330.8699999999999,6.0
37.98,-353.3000000000002,11.0
38.2,-372.1300000000001,11.0
38.41,-394.3699999999999,11.0
38.74,-412.46,11.0
38.95,-426.0200000000005,8.0
39.17,-442.96,8.0
39.51,-455.4200000000001,8.0
39.73,-469.0100000000002,8.0
39.94,-483.9499999999998,5.0
40.16,-494.9200000000001,5.0
40.49,-206.6800000000003,5.0
40.7,267.7600000000002,5.0
41.03,719.3600000000006,7.0
41.25,1040.6799999999998,7.0
41.48,1410.04,7.0
41.69,1938.6400000000003,7.0
42.02,2223.07,238.0
42.24,2282.9300000000003,238.0
42.46,2332.05,238.0
42.78,2375.14,238.0
43.0,2122.24,2856.0
43.23,1686.3199999999997,2856.0
43.56,1277.16,2856.0
43.77,995.0700000000002,2856.0
43.99,668.6499999999996,6920.0
44.32,183.9400000000005,6920.0
44.53,-56.30999999999949,6920.0
44.75,-68.96000000000004,6920.0
45.08,-68.47999999999956,8455.0
45.3,-67.19999999999982,8455.0
45.51,-60.71000000000004,8455.0
45.85,-55.76000000000022,8455.0
46.06,-50.88999999999942,8094.0
46.29,-45.86999999999989,8094.0
46.61,-45.38999999999942,8094.0
46.83,-46.11000000000058,8094.0
47.04,-44.909999999999854,7045.0
47.37,-47.38999999999942,7045.0
47.6,-49.71999999999935,7045.0
47.82,-48.05999999999949,7045.0
48.14,-47.88999999999942,6473.0
48.36,-50.280000000000655,6473.0
48.58,-55.35000000000037,6473.0
48.8,-57.09000000000015,6473.0
49.13,-59.85000000000037,5927.0
49.34,-59.93000000000029,5927.0
49.56,-63.05000000000018,5927.0
49.89,-61.86999999999989,5927.0
50.11,-63.53999999999997,5390.0
50.43,-68.10000000000036,5390.0
50.66,-76.01000000000022,5390.0
