Time (s),TCD (mV),TVOC (ppb)
1.12,0.0,0.0
1.34,-1.180000000000291,0.0
1.68,-1.1500000000005457,0.0
1.9,0.6999999999998181,0.0
2.12,1.319999999999709,0.0
2.44,0.6999999999998181,0.0
2.66,0.3299999999999272,0.0
2.91,2.050000000000182,0.0
3.14,0.6899999999995998,0.0
3.47,-1.5799999999999272,0.0
3.69,-0.4899999999997817,0.0
3.9,2.3499999999994543,0.0
4.23,1.7100000000000364,0.0
4.45,1.0799999999999272,0.0
4.66,2.389999999999418,0.0
4.88,3.3599999999996726,0.0
5.2,4.109999999999673,0.0
5.43,2.7299999999995634,0.0
5.65,4.109999999999673,0.0
5.98,9.159999999999854,0.0
6.19,9.029999999999744,0.0
6.41,7.079999999999927,0.0
6.74,7.220000000000255,0.0
6.95,7.159999999999855,0.0
7.3,7.349999999999454,0.0
7.51,7.599999999999454,0.0
7.73,7.649999999999636,0.0
7.95,8.210000000000036,0.0
8.27,9.989999999999782,0.0
8.49,8.179999999999382,0.0
8.71,7.449999999999818,0.0
9.03,9.050000000000182,0.0
9.25,9.80999999999949,0.0
9.47,9.929999999999382,0.0
9.8,10.149999999999636,0.0
10.03,9.9399999999996,0.0
10.25,11.909999999999854,0.0
10.57,11.909999999999854,0.0
10.78,11.13000000000011,0.0
11.0,10.5,0.0
11.34,13.210000000000036,0.0
11.56,13.86999999999989,0.0
11.77,14.979999999999563,0.0
11.99,13.61999999999989,0.0
12.32,13.039999999999964,0.0
12.53,14.109999999999673,0.0
12.87,12.679999999999382,0.0
13.09,14.599999999999454,0.0
13.31,14.359999999999673,0.0
13.53,15.769999999999529,0.0
13.86,12.829999999999927,0.0
14.07,12.449999999999818,0.0
14.4,11.36999999999989,0.0
14.61,12.949999999999818,0.0
14.83,11.979999999999563,0.0
15.05,9.829999999999927,0.0
15.38,9.539999999999964,0.0
15.6,7.579999999999927,0.0
15.82,5.539999999999964,0.0
16.15,4.920000000000073,0.0
16.37,7.139999999999418,0.0
16.58,7.880000000000109,0.0
16.91,8.429999999999382,0.0
17.13,8.170000000000073,0.0
17.34,11.029999999999744,0.0
17.67,12.63000000000011,0.0
17.89,14.0,0.0
18.12,16.139999999999418,0.0
18.45,18.0,0.0
18.67,19.039999999999964,0.0
18.88,17.55999999999949,0.0
19.21,16.720000000000255,0.0
19.43,17.81999999999971,2.0
19.64,18.5,2.0
19.97,16.849999999999454,2.0
20.2,17.63000000000011,2.0
20.42,19.019999999999527,0.0
20.75,20.050000000000185,0.0
20.96,23.80999999999949,0.0
21.18,24.26000000000022,0.0
21.51,26.60999999999968,0.0
21.72,26.43000000000029,0.0
21.94,27.14999999999964,0.0
22.16,27.969999999999345,0.0
22.49,28.779999999999745,1.0
22.72,27.14999999999964,1.0
22.94,26.979999999999563,1.0
23.26,26.1899999999996,1.0
23.48,24.01000000000022,6.0
23.7,25.3799999999992,6.0
24.02,22.539999999999964,6.0
24.24,23.96000000000004,6.0
24.46,23.979999999999563,5.0
24.79,25.579999999999927,5.0
25.0,25.43000000000029,5.0
25.22,25.68000000000029,5.0
25.56,22.590000000000146,3.0
25.78,22.31999999999971,3.0
26.0,23.840000000000146,3.0
26.32,21.579999999999927,3.0
26.54,25.0,4.0
26.76,27.600000000000364,4.0
27.08,29.71000000000004,4.0
27.3,27.729999999999563,4.0
27.52,26.38999999999941,6.0
27.86,24.850000000000364,6.0
28.08,21.550000000000185,6.0
28.29,16.61999999999989,6.0
28.62,11.149999999999636,2.0
28.83,8.010000000000218,2.0
29.05,3.2100000000000364,2.0
29.28,-0.7600000000002183,2.0
29.61,-5.3400000000001455,0.0
29.82,-8.470000000000255,0.0
30.04,-7.539999999999964,0.0
30.36,-7.400000000000546,0.0
30.58,-1.1300000000001091,1.0
30.91,1.6300000000001091,1.0
31.13,1.4200000000000728,1.0
31.36,2.9799999999995634,1.0
31.57,6.619999999999891,0.0
31.9,6.720000000000255,0.0
32.11,7.1799999999993815,0.0
32.33,9.779999999999744,0.0
32.66,8.099999999999454,4.0
32.88,8.039999999999964,4.0
33.11,3.3499999999994543,4.0
33.43,0.5,4.0
33.65,0.1599999999998544,0.0
33.87,-0.9000000000005457,0.0
34.2,-5.289999999999964,0.0
34.41,-8.570000000000618,0.0
34.63,-10.199999999999818,5.0
34.96,-12.760000000000218,5.0
35.17,-12.13000000000011,5.0
35.39,-10.539999999999964,5.0
35.73,-8.760000000000218,5.0
35.95,-5.5900000000001455,5.0
36.17,-5.190000000000509,5.0
36.39,-4.699999999999818,5.0
36.71,-3.720000000000255,5.0
36.93,-2.880000000000109,5.0
37.25,-1.680000000000291,5.0
37.47,-1.25,5.0
37.72,-3.9200000000000728,6.0
37.93,-6.270000000000437,6.0
38.26,-7.779999999999745,6.0
38.47,-10.650000000000546,6.0
38.69,-9.600000000000364,2.0
39.02,-10.489999999999782,2.0
39.25,-9.390000000000327,2.0
39.46,-7.380000000000109,2.0
39.79,-6.75,10.0
40.01,-6.480000000000473,10.0
40.23,-6.25,10.0
40.55,-7.720000000000255,10.0
40.77,263.02999999999975,8.0
40.99,770.8899999999994,8.0
41.23,1287.81,8.0
41.56,1326.16,8.0
41.77,1492.5699999999997,34.0
41.99,1975.23,34.0
42.32,2453.08,34.0
42.53,2946.54,34.0
42.77,3261.36,1050.0
43.09,3291.44,1050.0
43.31,3021.45,1050.0
43.52,2511.16,1050.0
43.85,1991.25,5861.0
44.07,1950.44,5861.0
44.28,1778.1499999999996,5861.0
44.62,1288.14,5861.0
44.84,803.5,9445.0
45.06,305.46999999999935,9445.0
45.38,-12.570000000000618,9445.0
45.6,-43.69000000000051,9445.0
45.82,-48.10000000000037,9817.0
46.14,-48.98999999999978,9817.0
46.36,-48.68000000000029,9817.0
46.58,-48.14000000000033,9817.0
46.91,-45.85000000000037,8488.0
47.13,-43.5,8488.0
47.36,-43.48000000000047,8488.0
47.58,-42.57000000000062,8488.0
47.9,-40.27999999999975,7385.0
48.12,-39.53999999999997,7385.0
48.34,-39.57999999999993,7385.0
48.66,-38.23000000000047,7385.0
48.88,-38.92000000000007,6538.0
49.21,-40.09000000000015,6538.0
49.43,-40.23000000000047,6538.0
49.64,-39.32999999999993,6538.0
49.89,-37.36000000000058,6037.0
