Time (s),TCD (mV),TVOC (ppb)
0.1899999999999977,-2.380000000000109,2.0
0.4099999999999966,2.7100000000000364,2.0
0.7299999999999969,4.860000000000582,2.0
0.9500000000000028,41.76000000000022,3.0
1.1799999999999995,83.97000000000025,3.0
1.509999999999998,129.97000000000023,3.0
1.7199999999999989,220.71000000000004,3.0
1.9399999999999975,327.78000000000065,5.0
2.259999999999998,393.34000000000015,5.0
2.479999999999997,475.7700000000005,5.0
2.710000000000001,504.1999999999998,5.0
3.039999999999999,509.7299999999996,0.0
3.259999999999998,509.4899999999998,0.0
3.469999999999999,470.4400000000005,0.0
3.799999999999997,422.5799999999999,0.0
4.009999999999998,369.6599999999999,0.0
4.25,268.29,0.0
4.460000000000001,150.46000000000004,0.0
4.789999999999999,72.22000000000025,0.0
5.0,-23.63999999999941,3.0
5.329999999999998,-64.85000000000036,3.0
5.539999999999999,-82.61999999999989,3.0
5.759999999999998,-91.72999999999956,3.0
5.990000000000002,-95.61000000000058,4.0
6.32,-96.07999999999991,4.0
6.530000000000001,-95.25,4.0
6.75,-94.96000000000004,4.0
7.079999999999998,-96.96000000000004,2.0
7.289999999999999,-95.27999999999976,2.0
7.530000000000001,-93.44000000000052,2.0
7.850000000000001,-91.86999999999988,2.0
8.07,-90.84000000000016,0.0
8.280000000000001,-90.76000000000022,0.0
8.61,-93.28999999999996,0.0
8.829999999999998,-95.5,0.0
9.049999999999995,-95.27999999999976,2.0
9.39,-92.23999999999978,2.0
9.6,-88.63999999999942,2.0
9.82,-89.31999999999971,2.0
10.14,-90.28999999999996,0.0
10.36,-91.59000000000016,0.0
10.579999999999998,-93.47999999999956,0.0
10.909999999999997,-95.63000000000012,0.0
11.119999999999996,-96.06999999999972,3.0
11.35,-94.89999999999964,3.0
11.68,-95.96000000000004,3.0
11.89,-99.27999999999976,3.0
12.11,-101.44999999999982,2.0
12.450000000000005,-100.07999999999991,2.0
12.659999999999997,-98.72999999999956,2.0
12.880000000000004,-97.30999999999948,2.0
13.21,-95.52999999999976,0.0
13.420000000000002,-94.67000000000009,0.0
13.64,-94.81999999999972,0.0
