Time (s),TCD (mV),TVOC (ppb)
0.0600000000000022,-73.93000000000029,2.0
0.2800000000000011,-74.44000000000051,2.0
0.490000000000002,-74.63000000000011,2.0
0.8200000000000003,-76.06999999999971,0.0
1.0300000000000011,-76.57999999999993,0.0
1.2800000000000011,-76.44000000000051,0.0
1.6099999999999994,-75.88000000000011,0.0
1.8200000000000005,-74.29999999999927,5.0
2.039999999999999,-73.65999999999985,5.0
2.3599999999999994,-72.97999999999956,5.0
2.5799999999999983,-73.11000000000058,5.0
2.8200000000000003,-72.76000000000022,0.0
3.0600000000000023,-71.73999999999978,0.0
3.390000000000001,-71.80999999999949,0.0
3.6000000000000014,-71.92000000000007,0.0
3.82,-72.29999999999927,1.0
4.149999999999999,-72.02999999999975,1.0
4.359999999999999,-74.84000000000015,1.0
4.590000000000003,-75.73999999999978,1.0
4.920000000000002,-75.51000000000022,0.0
5.130000000000003,-74.11000000000058,0.0
5.350000000000001,-71.17000000000007,0.0
5.68,-68.43000000000029,0.0
5.899999999999999,-64.55999999999949,3.0
6.109999999999999,-60.36000000000058,3.0
6.340000000000003,-55.67000000000007,3.0
6.670000000000002,-50.23999999999978,3.0
6.890000000000001,-43.52999999999975,0.0
7.100000000000001,-36.84000000000015,0.0
7.43,-31.75,0.0
7.649999999999999,-29.719999999999345,0.0
7.969999999999999,-29.969999999999345,0.0
8.200000000000003,-28.88000000000011,0.0
8.409999999999997,-27.219999999999345,0.0
8.64,-27.23999999999978,0.0
8.96,-28.25,3.0
9.18,-30.0,3.0
9.4,-31.38999999999941,3.0
9.72,-33.789999999999964,3.0
9.939999999999998,-36.92000000000007,3.0
10.159999999999997,-38.64999999999964,3.0
10.5,-42.47999999999956,3.0
10.71,-46.44000000000051,3.0
10.93,-52.43000000000029,2.0
11.259999999999998,-58.68000000000029,2.0
11.479999999999997,-64.96999999999935,2.0
11.689999999999998,-73.60000000000036,2.0
12.03,-82.23999999999978,2.0
12.240000000000002,-90.19999999999982,2.0
12.47,-96.30999999999948,2.0
12.700000000000005,-99.53999999999996,2.0
13.03,-99.59000000000016,0.0
13.240000000000002,-101.39000000000031,0.0
13.46,-101.90999999999984,0.0
13.79,-101.86999999999988,0.0
14.0,-102.13000000000012,1.0
14.229999999999997,-100.01999999999953,1.0
14.560000000000002,-97.55999999999948,1.0
14.78,-95.55000000000018,1.0
14.990000000000002,-94.60999999999969,3.0
15.32,-96.07999999999991,3.0
15.53,-98.64000000000031,3.0
15.770000000000003,-101.26000000000022,3.0
16.090000000000003,-103.51999999999953,1.0
16.310000000000002,-104.77999999999976,1.0
16.53,-106.11999999999988,1.0
16.85,-106.11999999999988,1.0
17.07,-105.34000000000016,0.0
17.28,-104.97000000000024,0.0
17.61,-104.65999999999984,0.0
17.840000000000003,-102.97999999999956,0.0
18.06,-101.26999999999953,7.0
18.380000000000003,-99.60000000000036,7.0
18.6,-98.18000000000028,7.0
18.82,-96.75,7.0
19.14,-94.11999999999988,0.0
19.36,-93.27999999999976,0.0
19.590000000000003,-91.39999999999964,0.0
19.81,-91.67000000000009,0.0
20.130000000000003,111.38999999999942,0.0
20.35,668.6700000000001,0.0
20.67,993.7000000000004,0.0
20.89,981.81,0.0
21.12,967.7600000000002,42467.0
21.340000000000003,950.19,42467.0
21.67,925.7400000000002,42467.0
21.89,911.0500000000002,42467.0
22.1,890.2399999999998,33683.0
22.43,873.8999999999996,33683.0
22.64,659.6700000000001,33683.0
22.86,91.95000000000071,33683.0
23.200000000000003,-241.9799999999996,13182.0
23.42,-240.0,13182.0
23.630000000000003,-234.6400000000004,13182.0
23.96,-226.0299999999997,13182.0
24.180000000000007,-210.42000000000007,6679.0
24.39,-205.3400000000001,6679.0
24.72,-195.04,6679.0
24.950000000000003,-186.0599999999995,6679.0
25.19,-181.6899999999996,4497.0
25.41,-179.35999999999967,4497.0
25.730000000000004,-177.25,4497.0
25.950000000000003,-173.52999999999977,4497.0
26.27,-170.65999999999983,2909.0
26.489999999999995,-166.34000000000017,2909.0
26.709999999999997,-163.60999999999967,2909.0
26.930000000000007,-159.6800000000003,2909.0
27.25,-157.15999999999983,2205.0
27.47,-155.0,2205.0
27.700000000000003,-154.17000000000007,2205.0
28.03,-152.77999999999977,2205.0
28.25,-152.80000000000018,1619.0
28.459999999999997,-153.40999999999983,1619.0
28.790000000000006,-155.0599999999995,1619.0
29.0,-158.1899999999996,1619.0
29.230000000000004,-159.9399999999996,1237.0
29.56,-162.1800000000003,1237.0
29.77,-164.89999999999964,1237.0
29.989999999999995,-167.92000000000007,1237.0
